type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Forearm RT-Orientation","s",0.0000,200,5728,""

time,x,y,z,w
0.0000,0.6475136372,-0.1906066547,-0.1762451538,0.7164724967
0.0050,0.6476002609,-0.1904831399,-0.1760521998,0.7164744926
0.0100,0.6476868456,-0.1903596138,-0.1758592354,0.7164764454
0.0150,0.6477733913,-0.1902360764,-0.1756662606,0.7164783553
0.0200,0.6478648133,-0.1901065298,-0.1754617289,0.7164801971
0.0250,0.6479601857,-0.1899724632,-0.1752476099,0.7164819162
0.0300,0.6480584783,-0.1898354936,-0.1750261098,0.7164834645
0.0350,0.6481585896,-0.1896973122,-0.1747995917,0.7164848046
0.0400,0.6482593807,-0.1895596288,-0.1745705002,0.7164859126
0.0450,0.6483597097,-0.1894241206,-0.1743412946,0.7164867775
0.0500,0.6484584656,-0.189292389,-0.1741143929,0.7164873956
0.0550,0.6485545975,-0.1891659237,-0.173892125,0.7164877642
0.0600,0.6486471333,-0.1890460713,-0.1736766921,0.7164878827
0.0650,0.6487351915,-0.1889340062,-0.1734701313,0.7164877572
0.0700,0.6488179931,-0.1888307075,-0.1732742883,0.7164874017
0.0750,0.64889487,-0.1887369444,-0.1730907948,0.7164868388
0.0800,0.6489652718,-0.1886532732,-0.1729210487,0.7164860985
0.0850,0.6490287682,-0.1885800463,-0.1727662046,0.7164852146
0.0900,0.649085044,-0.1885174263,-0.1726271756,0.7164842244
0.0950,0.6491338851,-0.1884654017,-0.1725046427,0.7164831748
0.1000,0.649175164,-0.1884238081,-0.1723990627,0.7164821269
0.1050,0.6492088271,-0.1883923479,-0.1723106745,0.7164811606
0.1100,0.6492348854,-0.1883706007,-0.1722395045,0.716480379
0.1150,0.6492534086,-0.1883580315,-0.1721853699,0.7164799103
0.1200,0.6492645257,-0.1883540032,-0.1721478824,0.7164799032
0.1250,0.6492684324,-0.1883577804,-0.1721264554,0.716480518
0.1300,0.6492653995,-0.1883685258,-0.1721203082,0.7164819181
0.1350,0.6492557814,-0.1883853027,-0.1721284676,0.7164842627
0.1400,0.6492400217,-0.1884070878,-0.1721497703,0.7164876971
0.1450,0.6492186524,-0.1884327832,-0.1721828704,0.7164923493
0.1500,0.6491922896,-0.1884612252,-0.1722262521,0.7164983293
0.1550,0.649188774,-0.1884186759,-0.1721947823,0.7165202685
0.1600,0.6491792839,-0.188379473,-0.1721747093,0.7165439979
0.1650,0.6491629317,-0.1883440041,-0.1721659878,0.7165702317
0.1700,0.6491427243,-0.1883114688,-0.1721657359,0.7165971487
0.1750,0.6491190385,-0.1882794171,-0.1721727362,0.7166253441
0.1800,0.6490933264,-0.1882461223,-0.1721840315,0.716654666
0.1850,0.6490656658,-0.1882128496,-0.1721992185,0.7166848079
0.1900,0.649036817,-0.1881774748,-0.1722169298,0.7167159669
0.1950,0.649007387,-0.1881388058,-0.1722345324,0.7167485384
0.2000,0.6489771537,-0.1880972708,-0.1722523701,0.7167825274
0.2050,0.6489487625,-0.1880510238,-0.1722673043,0.7168167771
0.2100,0.648922015,-0.188002188,-0.1722808351,0.716850549
0.2150,0.6488964337,-0.1879504359,-0.1722910536,0.7168848198
0.2200,0.6488727917,-0.187896114,-0.1722981684,0.7169187484
0.2250,0.6488502062,-0.1878392728,-0.1723029448,0.7169529362
0.2300,0.6488299245,-0.1877790904,-0.1723053989,0.7169864656
0.2350,0.6488108025,-0.187716645,-0.1723052283,0.7170201615
0.2400,0.6487943376,-0.1876540534,-0.172302141,0.717052185
0.2450,0.6487796427,-0.1875896046,-0.1722969072,0.7170836013
0.2500,0.6487665622,-0.1875263957,-0.1722906166,0.7171134793
0.2550,0.6487549863,-0.1874646756,-0.1722835637,0.7171417829
0.2600,0.6487449222,-0.1874060203,-0.1722767794,0.717167847
0.2650,0.6487358422,-0.187348615,-0.17227052,0.7171925623
0.2700,0.6487278656,-0.1872946162,-0.1722640537,0.7172154341
0.2750,0.6487204554,-0.187244863,-0.1722573137,0.7172367461
0.2800,0.6487139962,-0.1871991913,-0.1722516949,0.7172558592
0.2850,0.648708437,-0.187157438,-0.1722460312,0.7172731432
0.2900,0.6487028831,-0.1871201697,-0.1722404167,0.7172892376
0.2950,0.6486991045,-0.1870880813,-0.1722353406,0.7173022439
0.3000,0.6486957365,-0.1870609237,-0.1722298111,0.7173137001
0.3050,0.6486926835,-0.1870380604,-0.1722244021,0.7173237217
0.3100,0.6486909981,-0.1870200127,-0.1722192105,0.7173311978
0.3150,0.6486904866,-0.187008113,-0.1722131783,0.7173362109
0.3200,0.6486904148,-0.18700093,-0.1722059555,0.7173398823
0.3250,0.648691553,-0.1870001341,-0.1721987853,0.7173407818
0.3300,0.6486944194,-0.1870033576,-0.1721893508,0.7173396141
0.3350,0.6486987775,-0.1870116804,-0.1721794564,0.7173358783
0.3400,0.6487040124,-0.1870234602,-0.1721685295,0.7173306957
0.3450,0.6487091662,-0.1870405732,-0.1721566187,0.7173244317
0.3500,0.6487159173,-0.1870603118,-0.172143022,0.7173164423
0.3550,0.6487232496,-0.1870837562,-0.172128414,0.7173072024
0.3600,0.6487308094,-0.1871112071,-0.1721122211,0.7172970908
0.3650,0.6487383668,-0.1871401256,-0.1720939267,0.717287101
0.3700,0.6487463893,-0.1871726645,-0.1720744654,0.7172760239
0.3750,0.6487547162,-0.1872084103,-0.1720526125,0.7172644058
0.3800,0.6487633834,-0.18724616,-0.1720285699,0.7172524793
0.3850,0.6487725197,-0.187286113,-0.172003379,0.7172398254
0.3900,0.6487821618,-0.1873272256,-0.1719753019,0.7172270997
0.3950,0.6487919025,-0.1873699257,-0.17194408,0.7172146203
0.4000,0.6488018193,-0.1874117706,-0.171911192,0.7172026001
0.4050,0.6488113704,-0.1874533344,-0.1718766776,0.7171913697
0.4100,0.6488212872,-0.1874936859,-0.1718403287,0.7171805606
0.4150,0.6488306299,-0.1875329143,-0.1718024149,0.717170935
0.4200,0.6488390344,-0.187570472,-0.1717621672,0.7171631498
0.4250,0.648847154,-0.1876070778,-0.1717206886,0.7171561617
0.4300,0.6488554094,-0.1876414309,-0.1716791234,0.7171496564
0.4350,0.6488610552,-0.1876756146,-0.1716380392,0.7171454373
0.4400,0.6488659272,-0.1877075277,-0.1715976518,0.7171423418
0.4450,0.6488690829,-0.1877375668,-0.1715597195,0.7171406988
0.4500,0.6488698894,-0.187767511,-0.1715245616,0.7171405394
0.4550,0.6488687998,-0.1877955013,-0.171492925,0.7171417621
0.4600,0.6488651879,-0.1878211249,-0.1714657507,0.7171448175
0.4650,0.6488595765,-0.1878451702,-0.1714434893,0.717148919
0.4700,0.6488507823,-0.18786517,-0.1714261646,0.7171557783
0.4750,0.648839338,-0.1878831931,-0.1714139591,0.7171643284
0.4800,0.6488239764,-0.1878993698,-0.171408673,0.7171752514
0.4850,0.6488064474,-0.1879127105,-0.1714090892,0.7171875147
0.4900,0.6487865254,-0.1879217113,-0.1714147282,0.7172018306
0.4950,0.6487642953,-0.1879275104,-0.171426459,0.7172176163
0.5000,0.648741006,-0.1879282234,-0.1714429554,0.7172345523
0.5050,0.6487166502,-0.187923458,-0.1714630981,0.7172530151
0.5100,0.6486918647,-0.187912669,-0.1714858476,0.7172728195
0.5150,0.6486666612,-0.1878938097,-0.1715109919,0.7172945411
0.5200,0.6486415616,-0.1878668484,-0.1715368867,0.7173181082
0.5250,0.6486184995,-0.1878321152,-0.1715626711,0.7173418909
0.5300,0.6485965055,-0.1877875756,-0.1715858685,0.7173678897
0.5350,0.6485782199,-0.1877340136,-0.1716061153,0.7173935977
0.5400,0.6485627517,-0.1876699767,-0.1716221447,0.7174205017
0.5450,0.6485513336,-0.1875950497,-0.1716322042,0.7174480131
0.5500,0.6485451422,-0.1875073794,-0.1716366563,0.7174754626
0.5550,0.6485436175,-0.187408966,-0.1716330753,0.7175034098
0.5600,0.648548568,-0.1872979226,-0.1716210711,0.7175308015
0.5650,0.6485589885,-0.1871742338,-0.1715994094,0.717558839
0.5700,0.648576376,-0.1870389949,-0.1715668664,0.7175861685
0.5750,0.6486019447,-0.1868905621,-0.1715228215,0.7176122607
0.5800,0.6486353421,-0.186730417,-0.1714662989,0.7176372709
0.5850,0.6486769534,-0.1865572496,-0.1713967229,0.7176613171
0.5900,0.6487289956,-0.1863723717,-0.1713133567,0.717682216
0.5950,0.6487908813,-0.1861748873,-0.1712149806,0.7177010061
0.6000,0.6488630807,-0.1859659754,-0.1711016678,0.7177169204
0.6050,0.648947714,-0.1857461366,-0.170971324,0.7177283913
0.6100,0.6490445066,-0.18551567,-0.1708253449,0.717735234
0.6150,0.6491520253,-0.185274672,-0.170663157,0.7177388319
0.6200,0.6492713263,-0.1850265206,-0.1704858926,0.7177370632
0.6250,0.6494019738,-0.1847709664,-0.170292775,0.7177305464
0.6300,0.6495429543,-0.1845107422,-0.1700877318,0.7177185381
0.6350,0.6496930265,-0.1842468841,-0.1698707386,0.7177018804
0.6400,0.6498517596,-0.1839819002,-0.1696439304,0.7176797948
0.6450,0.6500201153,-0.1837162422,-0.1694096171,0.7176507323
0.6500,0.650194419,-0.1834533542,-0.1691708981,0.7176163958
0.6550,0.6503753112,-0.1831955442,-0.168928634,0.7175754064
0.6600,0.6505608318,-0.1829441346,-0.1686878663,0.7175280145
0.6650,0.6507498936,-0.1827025372,-0.1684510856,0.7174737561
0.6700,0.6509396909,-0.1824723558,-0.1682213855,0.7174140532
0.6750,0.6511290503,-0.1822562507,-0.1680029589,0.7173483288
0.6800,0.6513154712,-0.1820584854,-0.1677983042,0.7172772086
0.6850,0.6514977593,-0.181879466,-0.1676101063,0.7172010749
0.6900,0.6516737577,-0.1817209494,-0.1674429074,0.7171204103
0.6950,0.651841474,-0.1815858138,-0.1673008564,0.7170353606
0.7000,0.651998925,-0.1814767701,-0.1671848297,0.7169468714
0.7050,0.6521451296,-0.1813946118,-0.1670984562,0.7168548184
0.7100,0.6522776821,-0.1813400608,-0.167043756,0.716760763
0.7150,0.6523961979,-0.1813146533,-0.1670220469,0.7166643798
0.7200,0.6524994858,-0.1813196278,-0.1670343979,0.7165662031
0.7250,0.6525869621,-0.1813537031,-0.1670815179,0.7164669271
0.7300,0.6526580227,-0.1814173896,-0.1671612088,0.7163674801
0.7350,0.6527131738,-0.1815091976,-0.1672738505,0.7162676754
0.7400,0.652752606,-0.1816280563,-0.1674183634,0.7161678408
0.7450,0.6527758057,-0.1817727006,-0.1675921919,0.7160693333
0.7500,0.6527833372,-0.1819399701,-0.1677924476,0.7159730837
0.7550,0.6527766425,-0.1821283518,-0.1680174207,0.7158785266
0.7600,0.6527562444,-0.1823362598,-0.16826328,0.7157864503
0.7650,0.6527236035,-0.1825610192,-0.168527567,0.715696745
0.7700,0.6526791251,-0.1827992574,-0.1688065018,0.7156107574
0.7750,0.6526245629,-0.1830486295,-0.1690986255,0.715527801
0.7800,0.6525624355,-0.1833046405,-0.1693981778,0.7154480652
0.7850,0.6524915611,-0.1835640061,-0.169702109,0.7153741766
0.7900,0.6524150531,-0.1838277466,-0.170007661,0.715303679
0.7950,0.6523343999,-0.1840903194,-0.1703104316,0.7152376821
0.8000,0.6522484098,-0.1843509501,-0.1706078176,0.7151780979
0.8050,0.6521585743,-0.1846078931,-0.1708988166,0.7151242649
0.8100,0.652066199,-0.1848575903,-0.1711804148,0.7150766455
0.8150,0.6519730955,-0.1850995512,-0.1714488246,0.7150346421
0.8200,0.6518791629,-0.1853301828,-0.1717044388,0.714999207
0.8250,0.6517842729,-0.1855490718,-0.1719436297,0.7149714622
0.8300,0.6516881904,-0.1857567494,-0.1721654729,0.7149517343
0.8350,0.6515916553,-0.1859503366,-0.1723688972,0.7149403824
0.8400,0.6514955849,-0.1861292472,-0.1725531899,0.7149369223
0.8450,0.6513990313,-0.1862934541,-0.1727168861,0.7149426048
0.8500,0.6513030402,-0.1864407388,-0.1728570909,0.7149577798
0.8550,0.6512086493,-0.1865703645,-0.1729749503,0.7149814408
0.8600,0.6511146568,-0.186683564,-0.1730682723,0.7150149116
0.8650,0.6510226973,-0.1867791053,-0.1731373998,0.7150569587
0.8700,0.6509317821,-0.1868569983,-0.1731822715,0.7151085079
0.8750,0.6508423714,-0.1869178223,-0.1732018433,0.7151692505
0.8800,0.650754237,-0.1869602559,-0.1731975455,0.7152393977
0.8850,0.6506687724,-0.1869849525,-0.1731675529,0.7153179536
0.8900,0.6505852632,-0.1869921729,-0.1731141289,0.7154049489
0.8950,0.6505040798,-0.1869821949,-0.1730363774,0.7155001838
0.9000,0.6504248586,-0.1869553849,-0.1729354283,0.7156036088
0.9050,0.6503470211,-0.1869135258,-0.1728146519,0.7157144557
0.9100,0.650269906,-0.1868578752,-0.17267309,0.7158332123
0.9150,0.6501962196,-0.1867869587,-0.1725127173,0.7159573105
0.9200,0.650124715,-0.1867020492,-0.1723353,0.7160871066
0.9250,0.6500542822,-0.1866057317,-0.1721423922,0.7162225408
0.9300,0.6499850705,-0.1864968452,-0.1719357801,0.7163633312
0.9350,0.6499176909,-0.1863782828,-0.1717163761,0.7165079322
0.9400,0.6498527483,-0.1862493472,-0.1714857087,0.7166555922
0.9450,0.6497880265,-0.1861117439,-0.1712457701,0.7168073839
0.9500,0.6497254527,-0.1859678067,-0.1709976759,0.7169606725
0.9550,0.6496641256,-0.1858159978,-0.1707438785,0.7171160763
0.9600,0.6496036782,-0.185659514,-0.1704842739,0.7172731129
0.9650,0.649544425,-0.1854978755,-0.1702195183,0.7174314557
0.9700,0.6494869154,-0.1853339734,-0.1699491725,0.7175899552
0.9750,0.6494310505,-0.1851657682,-0.169676226,0.7177485126
0.9800,0.6493783977,-0.1849944534,-0.1694000121,0.7179055542
0.9850,0.6493281249,-0.1848215572,-0.1691214607,0.7180612159
0.9900,0.6492814861,-0.1846482762,-0.1688411156,0.7182139261
0.9950,0.6492384994,-0.1844747168,-0.1685578874,0.7183638969
1.0000,0.649200861,-0.1843007277,-0.1682718267,0.7185096215
1.0050,0.6491695426,-0.1841263285,-0.1679837386,0.7186500286
1.0100,0.6491439034,-0.1839533244,-0.1676911955,0.7187858026
1.0150,0.6491248396,-0.1837804541,-0.167395285,0.7189162023
1.0200,0.6491134849,-0.1836086657,-0.1670952193,0.7190401444
1.0250,0.6491082961,-0.183438639,-0.1667928208,0.7191584252
1.0300,0.6491097073,-0.1832708753,-0.1664876999,0.7192706166
1.0350,0.6491178967,-0.183105238,-0.1661803861,0.7193764712
1.0400,0.6491319054,-0.1829438759,-0.1658721059,0.7194760261
1.0450,0.6491517625,-0.182786703,-0.1655646372,0.7195688718
1.0500,0.6491770271,-0.1826351267,-0.1652591796,0.7196547794
1.0550,0.6492062123,-0.1824899466,-0.1649567604,0.7197346598
1.0600,0.6492385676,-0.1823518095,-0.164659582,0.7198085315
1.0650,0.6492733484,-0.1822206127,-0.1643684174,0.7198769275
1.0700,0.6493101829,-0.1820988915,-0.1640864552,0.7199388275
1.0750,0.6493474851,-0.1819865368,-0.1638144098,0.7199955438
1.0800,0.6493838093,-0.1818847133,-0.1635537398,0.7200477717
1.0850,0.6494196734,-0.1817941314,-0.1633077184,0.7200941401
1.0900,0.6494526914,-0.1817131429,-0.1630759357,0.7201373303
1.0950,0.6494827719,-0.1816430558,-0.1628596768,0.720176822
1.1000,0.64951082,-0.181583487,-0.16266105,0.7202114375
1.1050,0.6495353244,-0.1815329189,-0.1624798579,0.720242985
1.1100,0.6495560582,-0.1814915396,-0.1623157764,0.7202717106
1.1150,0.6495731367,-0.1814592944,-0.1621689543,0.7202975044
1.1200,0.6495861433,-0.1814367972,-0.1620383903,0.7203208251
