type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Upper arm RT-Orientation","s",0.0000,200,5728,""

time,x,y,z,w
0.0000,0.6768791553,-0.06920756726,-0.1045792665,0.725333095
0.0050,0.6768849021,-0.06910460306,-0.1045074247,0.7253479037
0.0100,0.676890638,-0.0690016378,-0.1044355812,0.7253627007
0.0150,0.6768963631,-0.06889867147,-0.104363736,0.7253774861
0.0200,0.676902093,-0.06878860669,-0.1042868878,0.7253936373
0.0250,0.6769076931,-0.0686723499,-0.1042055987,0.7254111087
0.0300,0.6769130202,-0.06855094025,-0.104120502,0.7254298399
0.0350,0.6769179321,-0.06842550546,-0.1040322803,0.7254497557
0.0400,0.6769222962,-0.06829722104,-0.1039416433,0.7254707639
0.0450,0.6769259968,-0.06816727166,-0.103849313,0.7254927554
0.0500,0.6769289399,-0.06803682267,-0.1037560195,0.7255156025
0.0550,0.6769310549,-0.067907003,-0.103662503,0.725539159
0.0600,0.676932296,-0.06777889209,-0.1035695175,0.7255632595
0.0650,0.6769326409,-0.06765350534,-0.103477827,0.7255877219
0.0700,0.6769320878,-0.06753177716,-0.1033881988,0.7256123538
0.0750,0.6769306502,-0.06741454864,-0.1033013958,0.7256369582
0.0800,0.6769283543,-0.06730256446,-0.1032181689,0.725661338
0.0850,0.6769252362,-0.06719647381,-0.1031392453,0.7256853
0.0900,0.6769213379,-0.06709683443,-0.1030653157,0.7257086591
0.0950,0.6769167046,-0.0670041195,-0.1029970192,0.725731243
0.1000,0.6769113832,-0.06691872292,-0.1029349251,0.7257528953
0.1050,0.676905421,-0.06684096575,-0.10287952,0.7257734775
0.1100,0.6768988648,-0.06677110658,-0.1028312,0.7257928702
0.1150,0.6768917567,-0.06670934897,-0.102790266,0.7258109765
0.1200,0.6768841291,-0.06665584066,-0.1027569224,0.7258277272
0.1250,0.6768760012,-0.06661066884,-0.1027312769,0.725843084
0.1300,0.6768673816,-0.06657385656,-0.1027133389,0.7258570378
0.1350,0.6768582718,-0.06654535888,-0.1027030213,0.7258696057
0.1400,0.6768486664,-0.06652505892,-0.102700148,0.7258808297
0.1450,0.6768385549,-0.06651276237,-0.1027044591,0.7258907749
0.1500,0.676827927,-0.06650818536,-0.1027156131,0.7258995256
0.1550,0.6768046,-0.06644079331,-0.1027080841,0.7259285115
0.1600,0.6767801742,-0.06638169581,-0.1027092607,0.7259565235
0.1650,0.6767553475,-0.06633097074,-0.1027172375,0.7259831755
0.1700,0.6767292826,-0.06628728479,-0.1027319126,0.7260093857
0.1750,0.6767025338,-0.06625116741,-0.1027520349,0.726034767
0.1800,0.6766740131,-0.06622120966,-0.102778884,0.7260602815
0.1850,0.676645171,-0.06619565755,-0.1028107195,0.7260849836
0.1900,0.6766152684,-0.06617535533,-0.1028458727,0.7261097214
0.1950,0.6765846228,-0.06615795193,-0.1028845393,0.7261343851
0.2000,0.6765534857,-0.06614177908,-0.1029254292,0.7261590749
0.2050,0.6765224001,-0.06612679986,-0.1029680147,0.7261833628
0.2100,0.6764913204,-0.06611098314,-0.1030109055,0.7262076732
0.2150,0.6764604271,-0.06609567091,-0.1030550386,0.7262315829
0.2200,0.6764307915,-0.06607979114,-0.103099305,0.7262543486
0.2250,0.6764017559,-0.06606146962,-0.103143032,0.7262768493
0.2300,0.6763734224,-0.06604180804,-0.1031857381,0.7262989581
0.2350,0.6763458628,-0.0660205826,-0.1032270226,0.7263206856
0.2400,0.6763198006,-0.06599695165,-0.1032652592,0.7263416661
0.2450,0.6762942215,-0.06597087499,-0.103301479,0.7263627015
0.2500,0.67626981,-0.06594169443,-0.1033342648,0.7263834158
0.2550,0.676247124,-0.0659087646,-0.1033645095,0.7264032215
0.2600,0.676224708,-0.06587384778,-0.1033918976,0.7264233587
0.2650,0.6762042235,-0.06583556462,-0.1034155626,0.726442529
0.2700,0.6761852192,-0.06579485613,-0.1034356128,0.7264610521
0.2750,0.6761666123,-0.06575079834,-0.1034534887,0.7264798144
0.2800,0.6761492858,-0.06570486131,-0.1034682518,0.7264979941
0.2850,0.6761324184,-0.06565609619,-0.1034799934,0.7265164285
0.2900,0.6761154857,-0.06560545211,-0.1034889345,0.7265354878
0.2950,0.6760979422,-0.06555384972,-0.1034953076,0.7265555634
0.3000,0.6760799779,-0.06550079559,-0.1034995242,0.7265764638
0.3050,0.6760614184,-0.06544645059,-0.103501885,0.7265982938
0.3100,0.6760433499,-0.06539087007,-0.1035022214,0.7266200611
0.3150,0.6760247881,-0.065333355,-0.1034990894,0.7266429502
0.3200,0.6760065699,-0.0652739526,-0.1034936082,0.7266660179
0.3250,0.6759865818,-0.06521385793,-0.1034867393,0.7266909857
0.3300,0.6759671782,-0.06515276503,-0.103477679,0.7267158049
0.3350,0.6759475507,-0.0650892876,-0.1034662348,0.7267413787
0.3400,0.6759279656,-0.06502507597,-0.1034530855,0.7267672144
0.3450,0.6759077567,-0.06495880441,-0.1034357599,0.7267944013
0.3500,0.6758885631,-0.06489030159,-0.1034153196,0.7268212783
0.3550,0.6758704888,-0.06482038701,-0.1033931076,0.7268474841
0.3600,0.6758529687,-0.06474843964,-0.1033680864,0.7268737462
0.3650,0.6758363248,-0.06467583531,-0.1033386787,0.7268998665
0.3700,0.6758207587,-0.06460242904,-0.103305533,0.7269255774
0.3750,0.6758049172,-0.064527602,-0.1032696135,0.7269520544
0.3800,0.6757896886,-0.06445181824,-0.1032302759,0.7269785211
0.3850,0.6757748959,-0.06437497563,-0.1031866143,0.7270052787
0.3900,0.6757607327,-0.06429537378,-0.1031393831,0.7270321896
0.3950,0.6757465649,-0.06421497009,-0.103089839,0.7270594905
0.4000,0.675732798,-0.06413434405,-0.1030380261,0.7270867464
0.4050,0.675720314,-0.06405256774,-0.1029834128,0.7271132941
0.4100,0.675707973,-0.06396895605,-0.1029279102,0.7271399818
0.4150,0.6756956396,-0.06388496489,-0.1028707052,0.7271669217
0.4200,0.6756833722,-0.06380057433,-0.1028118189,0.7271940574
0.4250,0.6756704986,-0.06371575208,-0.1027511262,0.7272220337
0.4300,0.6756587719,-0.06363118283,-0.1026883444,0.7272492011
0.4350,0.6756471842,-0.06354631002,-0.1026255037,0.7272762576
0.4400,0.6756358591,-0.0634618362,-0.1025612626,0.7273032165
0.4450,0.6756255961,-0.06337846003,-0.1024967127,0.7273291199
0.4500,0.6756160972,-0.06329352879,-0.1024327375,0.7273543516
0.4550,0.675608189,-0.06320903256,-0.1023683688,0.7273781068
0.4600,0.6756021145,-0.06312392749,-0.1023039637,0.7274002005
0.4650,0.6755979529,-0.06303903063,-0.102238473,0.7274206357
0.4700,0.6755949722,-0.06295441603,-0.1021744347,0.7274397294
0.4750,0.6755941257,-0.06287038769,-0.1021103361,0.7274567829
0.4800,0.6755963218,-0.0627863837,-0.102046251,0.7274709909
0.4850,0.675601206,-0.06270479257,-0.1019827011,0.7274824039
0.4900,0.6756083975,-0.06262311148,-0.1019217692,0.7274913003
0.4950,0.6756185812,-0.0625429585,-0.1018620998,0.7274970953
0.5000,0.6756309965,-0.06246564576,-0.1018055956,0.7275001171
0.5050,0.6756450371,-0.06239080529,-0.1017527662,0.7275008906
0.5100,0.6756611561,-0.06232001543,-0.1017043356,0.7274987601
0.5150,0.6756786792,-0.06225095362,-0.1016591592,0.7274947124
0.5200,0.6756969806,-0.06218463284,-0.1016174943,0.7274892073
0.5250,0.6757158126,-0.06212134183,-0.1015795652,0.72748242
0.5300,0.6757349432,-0.062061326,-0.1015454662,0.7274745333
0.5350,0.6757550233,-0.06200397563,-0.1015146471,0.7274650726
0.5400,0.6757741288,-0.06194818219,-0.1014879613,0.7274558016
0.5450,0.6757939643,-0.06189598315,-0.1014655181,0.727444949
0.5500,0.6758130887,-0.06184663226,-0.1014457795,0.7274341324
0.5550,0.6758324941,-0.06179999524,-0.1014268833,0.7274227023
0.5600,0.6758525612,-0.06175564118,-0.1014096793,0.7274102235
0.5650,0.6758728513,-0.06171331957,-0.1013938844,0.7273971647
0.5700,0.6758932913,-0.06167406066,-0.1013776926,0.7273837587
0.5750,0.6759142192,-0.06163721558,-0.101360848,0.7273697824
0.5800,0.6759353258,-0.06160225975,-0.1013428015,0.7273556445
