ch 1,ch 2,ch 3,ch 4,ch 5,ch 6,ch 7,ch 8,ch 9,ch 10,ch 11,ch 12,ch 13,ch 14,ch 15
1.6915218024339957,28.629394296541943,3.1810438107268824,1.692022289940116,5.42773436268447,0.25075781503898703,0.6292090540218869,0.06991211711354298,0.2508403982658868,1.2849988392494924,0.850440588339695,7.234255668023577,0.8038061853359529,0.8505442768030114,2.3406779001651916
1.5512810293641812,24.08026265986873,2.6755847399854145,1.551781642495771,4.717509581741025,0.22888750421246085,0.5242705083382098,0.05825227870424553,0.22896954127966668,1.257200601282678,0.8046191613155815,6.475822247927585,0.7195358053252872,0.8047249373498739,2.235844840450453
1.4170730023911138,20.095161136663116,2.232795681851457,1.417574024051764,4.125028803343999,0.20807160267906785,0.4332778879186381,0.04814198754651534,0.2081532819627493,1.2313013308665666,0.7595502579031201,5.7708162842369735,0.6412018093596636,0.7596588895179844,2.137314763885666
1.2888392023207595,16.62401510802962,1.8471127897810689,1.2893415027846433,3.628572072104369,0.18827347870000896,0.35477644053768476,0.039419604504187196,0.18835510094969152,1.2071636037445257,0.7151386917818059,5.115838204572309,0.568426467174701,0.7152508793823542,2.044470213813157
1.1664345009796153,13.617483936878124,1.513053770764236,1.1669397558091046,3.2105250828601015,0.1694492453819739,0.2874083069634291,0.0319342563292699,0.16953120862054546,1.1846522189363788,0.6713408119154731,4.50854512882716,0.5009494587585733,0.6714570074715999,1.9568593427475378
1.0497485747771607,11.030410859463363,1.2256012066070403,1.0502576283685523,2.8569327228091357,0.15155660492330916,0.2299449601166838,0.025549440012964865,0.1516393616831342,1.1636441679343696,0.6281860884791168,3.947689504715454,0.43863216719060594,0.6283064144758872,1.8742078468636292
0.9387690597073723,8.822520654754554,0.9802800727505059,0.9392827399007476,2.5568321727173777,0.13455881538775122,0.1812869972083292,0.020142999689814353,0.13464285989547653,1.1440319437060569,0.5857653949647191,3.4326673671014096,0.38140748523348994,0.5858896967093217,1.7963653886154864
0.83348964507324,6.955702586086126,0.7728558428984584,0.8340085482826975,2.301335588549565,0.11843013338218554,0.14046029953737632,0.015606699948597369,0.11851594809871636,1.125728220531041,0.5442048737069481,2.9629821484954566,0.3292202387217174,0.5443328162526541,1.7232376459329017
0.7340102786905895,5.395398788528749,0.599488754280972,0.7345337833298581,2.083418967614904,0.1031590014796109,0.10659958012272679,0.011844397791414087,0.10324707265715904,1.1086676748630755,0.503642188324414,2.5378760717461293,0.28198623019401436,0.5037733688620439,1.6547371729365825
0.640479120128868,4.108894139242584,0.456543793249176,0.6410065630898474,1.897389739177383,0.08874314300698231,0.07891489171882038,0.008768321302091153,0.08883405412274079,1.092799926971013,0.4641910427200765,2.15597986164785,0.2395533179608722,0.4643253020941083,1.5907268381953212
0.5530323155762356,3.0643214871992126,0.3404801652443569,0.553563138873897,1.7385167646283601,0.07518261387436988,0.056666536455160045,0.006296281828351116,0.07527717878292202,1.0780810054591876,0.42590831008884616,1.8151510479723543,0.201683449774706,0.4260458951770753,1.5309803932413095
0.4717186372696818,2.2302380255848253,0.24780422506498057,0.47225395981239005,1.6027463671860478,0.06247971932907498,0.039161469496732645,0.004351274388525849,0.06257912551061467,1.0644728704749513,0.38879245550477604,1.5126977018733847,0.16807752243037608,0.38893414633757534,1.4751983502620203
0.3964711537790327,1.576201537491873,0.17513350416576365,0.39701404729453504,1.4865695554424134,0.050625420686804694,0.025737240598531684,0.0028596933998368537,0.050731884055820055,1.0519287887128959,0.3527849407233201,1.2456106482771696,0.13840118314190772,0.35293209662443137,1.4230250757799427
0.3271044457109387,1.0736257841535517,0.11929175379483907,0.32766229324619456,1.3869463302110243,0.03960013666851657,0.01577473814806105,0.0017527486831178942,0.03971742457418538,1.0403946753256594,0.3177973998078751,1.0109344184456281,0.11232604649395868,0.31795194895544016,1.3740978405379796
0.26320889386657903,0.6958922158759009,0.07732135731954454,0.26379769064112385,1.3010984820586302,0.0293735639833133,0.008707952055155775,0.0009675502283506416,0.029509239324584047,1.0298092222642352,0.283733232326761,0.805978345729873,0.08955314952554144,0.2838975776102841,1.3280785950555598
0.2042792069570062,0.419942954394483,0.04666032826605366,0.20492509714392793,1.2266405922354395,0.019905743051961182,0.004030722971919444,0.0004478581079910493,0.020076660508957768,1.0201051834938417,0.2505280165238164,0.6285297485422751,0.06983663872691945,0.25070495578314267,1.2847035823503345
0.14980325749699788,0.22667854251483543,0.0251865047238706,0.1505584745256259,1.1616056830357355,0.011157288742450245,0.0013030876602563295,0.00014478751780625882,0.011415286506506658,1.0112197634216435,0.21815917422877842,0.47677631454373476,0.05297514606041497,0.21835208140609397,1.2437850303863365
0.09922383018872984,0.10041687713662084,0.01115743079295787,0.10020822178674804,1.104313450585981,0.0031611686235398736,0.00014490821698957544,1.6100912998841715e-05,0.0038066811921879597,1.003166170386156,0.18664466011044029,0.34915896561544696,0.03879544062393855,0.18685795825049759,1.205198953689721
0.05213086300192257,0.02887915782841637,0.0032087953142684853,0.05373933180494187,1.0535135994451716,0.004315958558850544,0.00022766757274287342,2.5296396971430377e-05,0.0047714523233798895,1.0043252857217133,0.15602730719518432,0.24419533356726478,0.027132814840807196,0.15626750576087942,1.1688581208909243
0.012141788328446543,0.002161473077511039,0.00024016367527900432,0.014701949114015594,1.0122157990779792,0.011078595078675821,0.0012616020920514083,0.00014017801022793425,0.011232106178501913,1.0111401899645833,0.1263500614520864,0.16034679678603483,0.017816310754003868,0.12662811567185026,1.1346793062532217
0.032152972658140724,0.011581095549057372,0.0012867883943397079,0.034031008725950766,1.03267546433388,0.017197027265640902,0.0029850675451288454,0.0003316741716809828,0.017277348017357426,1.0173457474308147,0.0976214542668154,0.09595854177697187,0.010662060197441318,0.09795843086583812,1.1025453422679314
0.0691794375833856,0.04887918243143817,0.005431020270159796,0.06991364847541442,1.0716284823224687,0.022666354059454122,0.00515949847022896,0.0005732776078032178,0.02271452942552181,1.0229251877686854,0.06979604615375394,0.049334257679121175,0.005481584186569019,0.07023834969524922,1.0722894613906562
0.10232884734200556,0.10550790511308727,0.011723100568120808,0.10271704099762964,1.1077476917222984,0.02749052211285404,0.007573999803681735,0.000841555533742415,0.027520900791365342,1.0278718730074725,0.04278024733083098,0.01888735137211418,0.0020985945969015755,0.04345958049971741,1.0437085119164515
0.13115741011683055,0.17260500098480402,0.019178333442756,0.13137922247631245,1.1401472378974002,0.03166953052023182,0.01004190427257928,0.0011157671413976977,0.03168896380852375,1.0321763461567366,0.016455095115347883,0.003266206686353727,0.000362911854039303,0.018072649740294662,1.016591225849353
0.1553261451266964,0.24165179004792064,0.026850198894213403,0.15545153265501135,1.1680388491678042,0.03522975289503134,0.012420142385237871,0.0013800158205819857,0.035242222383439256,1.0358576727612794,0.009739090892278132,0.0014008875524040099,0.00015565417248933442,0.011835909565403117,1.0097866701721867
0.17450209368607514,0.30473792503336755,0.03385976944815195,0.17456744399611504,1.1906532352365038,0.03820848909862527,0.014604906688484975,0.0016227674098316638,0.03821636650505249,1.0389478195941546,0.034544658917403034,0.012448548174865005,0.0013831720194294448,0.035282500159236174,1.0351482559443321
0.1886004913192533,0.3558130278778266,0.03953478087531406,0.18863006862052153,1.2075584260288588,0.04065150980477922,0.016529425922181925,0.001836602880242436,0.04065639669496293,1.0414890935585597,0.05924957995132536,0.03559642223167678,0.003955158025741864,0.05966273730870616,1.0610400220137843
0.19782574880561452,0.3913895668998152,0.04348772965553502,0.19783568103348173,1.2187500066735029,0.04261738615495256,0.0181649313690106,0.002018325707667844,0.04262033712796111,1.0435385461617135,0.083279795427576,0.06981568161813909,0.007757297957571009,0.083555778745781,1.086845860512331
0.20251077250394914,0.4101117870459417,0.04556797633843796,0.20251216927531582,1.224473275694065,0.044161137827802885,0.019503563898641607,0.002167062655404623,0.044162839467862126,1.0451507546426237,0.1063882784644408,0.11360412099636845,0.012622680110707605,0.10658523396623402,1.112253656817546
0.20321176364808827,0.41295129306244627,0.04588347700693847,0.20321203041711047,1.2253319215329652,0.045332711083357236,0.02055137295010896,0.00228348588334544,0.0453336221254258,1.0463759428735282,0.1282438339270976,0.16483261849945396,0.01831473538882822,0.12838715609415685,1.136830166668679
0.20062982835448234,0.402536631135233,0.044726292348359224,0.20063315556887226,1.2221722745556867,0.046173304122731317,0.02132012852110036,0.0023689031690111513,0.04617372469392128,1.0472558889941543,0.14848203386350864,0.2207770145226483,0.024530779391405366,0.14858567041361972,1.160071955576107
0.19542983090816557,0.38196107633689264,0.04244011959298807,0.19543824506398247,1.2158334769979977,0.04671094210732036,0.021819249536215835,0.002424361059579537,0.046711079559581835,1.0478190849238582,0.1667547413228001,0.27831525532335466,0.030923917258150517,0.16682783200753845,1.1814644653599053
0.18824319559623146,0.3544074628062634,0.03937860697847371,0.18825712810044232,1.207127047637356,0.046966969628033206,0.02205897559048363,0.002450997287831514,0.04696698371248001,1.0480873897915763,0.18276667804079405,0.33421760049647015,0.037135288944052235,0.18281619197884802,1.2005342643936026
0.17970618526649787,0.32301073069174047,0.035890081187971164,0.17972499288962024,1.19686565469241,0.04696216905309625,0.022054468189475786,0.0024504964654973095,0.046962184989069435,1.048082358381598,0.19632320689753066,0.38555276518290993,0.042839196131434436,0.19635497579203587,1.2169201587688399
0.17021300290103974,0.28980555254648316,0.03220061694960924,0.17023676234776178,1.185557351583003,0.046706228369203975,0.02181483742217997,0.0024238708246866634,0.0467063565504525,1.0478141457907395,0.20733681152442396,0.4299638065761807,0.0477737562862423,0.20735568634020643,1.2303969138594457
0.16010624234209891,0.2564263375152719,0.028491815279474652,0.16013317504979158,1.1736355541584216,0.046211729196551206,0.02135554170707837,0.002372837967453152,0.046212056551378854,1.0472961306521367,0.21581364897177352,0.46579854599153575,0.051755393999059526,0.21582366552154,1.2408711198445705
0.14985091841467932,0.22464056242793642,0.024960062491992934,0.14988013958758392,1.161661047547924,0.0455034030196799,0.020706140771090824,0.0023006823078989803,0.04550400067146935,1.0465545660536733,0.2218532243270197,0.49220815362130044,0.054689794846811156,0.22185764661631577,1.2483881314084233
0.13955452152696807,0.19484063331552443,0.02164895925728049,0.13958532634755147,1.14976149076133,0.04458796909043749,0.019881725486009034,0.0022090806095565593,0.04458892854286705,1.0455969528777753,0.22561404764109472,0.5090229565649329,0.05655810628499254,0.22561537105546087,1.253091938146925
0.12965808146125132,0.16818731217162625,0.018687479130180693,0.12968705107744036,1.1384390633495614,0.0434756643960817,0.018902528704560464,0.0021002809671733847,0.04347703842784196,1.0444345770565695,0.22728125772989635,0.5165681366544945,0.05739645962827716,0.22728135353664508,1.2551828481772256
0.12052081544002763,0.14531511830188784,0.016146124255765316,0.12054672052855185,1.1280842222908516,0.042185434738761705,0.01779767523516811,0.001977519470574234,0.04218729101894089,1.0430878855476016,0.22707106210416161,0.5156136666914388,0.057290407410159866,0.22707128103118607,1.2549190419594691
0.11241799934341608,0.12642380445934076,0.014047089384371195,0.11243834064025525,1.1189804960152272,0.04072037501504922,0.016583474990794583,0.001842608332310509,0.040722813005482056,1.0415608183936262,0.2252073406199927,0.507189151328678,0.05635435014763089,0.2252086035942406,1.252582400480891
0.10577728440495143,0.11191611355251856,0.012435123728057617,0.10579041239758855,1.1115742840080953,0.03908858164250795,0.015281585172614364,0.0016979539080682626,0.03909166813096413,1.0398625923069387,0.2219178275890181,0.49248796690922136,0.0547208852121357,0.2219206991042569,1.2484687839591333
0.10090153967350711,0.1018240023978518,0.011313778044205755,0.10090787996873772,1.106167722766272,0.03730729137300335,0.013921159704877596,0.0015467955227641773,0.037311070347656336,1.0380119439499373,0.21743893289626343,0.4728175102709274,0.05253527891899193,0.21744367322847713,1.242889527526487
0.09797610532196101,0.0959962040599077,0.0106662448955453,0.0979776525846112,1.1029364304827376,0.03540471873283637,0.012538084935207975,0.0013931205483564415,0.03540915832833079,1.036038928323144,0.21201163196605474,0.449517352432524,0.049946372492502666,0.2120182427133392,1.2361622639923688
0.09717567391498738,0.09443126263251467,0.010492362514723852,0.09717574935780772,1.1020539587500449,0.03341429324143068,0.011168526216632255,0.0012409473574035838,0.033419345021457644,1.0339788209553742,0.2058571585854364,0.42380607462334047,0.04708956384703783,0.20586550819001723,1.2285776996844442
0.09857586163160749,0.0971771105064778,0.010797456722941978,0.09857845124898129,1.103598121973047,0.031381726005462206,0.009851535968282286,0.0010946151075869207,0.031387156558507,1.0318793238884996,0.1991645101762318,0.39670444319724224,0.044078271466360244,0.19917440678893517,1.22038271476228
0.10213393427873421,0.10433134555178489,0.011592371727976098,0.10214271660367415,1.1075317982672837,0.029371860539593148,0.008630296293422351,0.0009589218103802612,0.029377365936077985,1.0298074680436766,0.19206576525002006,0.3689362843943802,0.040992920488264466,0.1920771418973065,1.2117502053997269
0.10786019519652666,0.11637609105438491,0.012930676783820545,0.10787775074332284,1.1138920070471015,0.02743956824660226,0.007532211252263063,0.0008369123613625626,0.02744487429787767,1.0278195002958388,0.18461068063028066,0.34085918267219606,0.03787324251913289,0.18462372075987313,1.2027500950567696
0.11562955522751886,0.13376538759644602,0.014862820844049556,0.11565698750894648,1.1225799412273765,0.02563125068228241,0.006572083982647144,0.0007302315536274604,0.025636076108966333,1.0259625557192695,0.17675039703221862,0.31246114265776787,0.03471790473975198,0.17676570443888937,1.193333196443353
0.12535064449312666,0.15722123870512322,0.01746902652279147,0.1253878936361574,1.1335458550011173,0.02398907512171396,0.00575674162046434,0.000639637957829371,0.02399321074901052,1.0242791277046948,0.16835461571638521,0.2834954788494399,0.031499497649937765,0.16837323981245947,1.1833561729487303
0.13677087847780242,0.18718454676461013,0.020798282973845568,0.1368154036520048,1.1465654156093419,0.022529474763401572,0.005077322636492343,0.0005641469596102602,0.02253291511654083,1.0227851800713652,0.15923584022464413,0.2536357683293797,0.02818175203659774,0.15925946387244297,1.1726144637310616
0.1494926980808496,0.2236250351928352,0.02484722613253724,0.14954097605433608,1.1612449914639982,0.021237661646461306,0.004511605361900952,0.0005012894846556613,0.021240539922282937,1.0214647857948806,0.14918106886978347,0.22264233107450318,0.024738036786055906,0.1492120407589492,1.1608831699834532
0.16300681455450344,0.26586710392834567,0.02954078932537174,0.16305431730817363,1.1770447106964712,0.020085847887287987,0.004035392392362009,0.0004483769324846676,0.02008828611993071,1.0202889259158834,0.13802445051857737,0.19062122260222392,0.021180135844691545,0.13806564474996086,1.1480036192148457
0.17658603516955046,0.31197296805314106,0.03466366311701567,0.17662756524765352,1.1931370740943605,0.019039067090254328,0.003625709818020144,0.0004028566464466827,0.019041296746860874,1.019221465856627,0.12569001126462012,0.15811762751425312,0.01756862527936146,0.12574483190742,1.1339306080807814
0.18935022289465703,0.3586556271309661,0.03985062523677401,0.18938205488666715,1.2084641101775757,0.018035200925624283,0.003253504978876382,0.00036150055320848684,0.018037474820152576,1.018198817299812,0.11221080514534823,0.12607460251155836,0.014008289167950928,0.11228294728566683,1.1187486737656436
0.20049590221235639,0.40207073959658757,0.04467452662184306,0.2005170166336482,1.2220086046980232,0.017036078546124666,0.00290311294743383,0.00032256810527042553,0.017038523842850442,1.0171820201116653,0.0977525978179068,0.09573814750417674,0.010637571944908527,0.09784587242402039,1.1026899434609054
0.20937723592580504,0.4384353773593834,0.048715041928820375,0.20938848520379136,1.2329100087640477,0.016015293161963134,0.002565787596812056,0.00028508751075689506,0.016018076029324046,1.0161442253454833,0.08257864205733184,0.06838882244746686,0.007598758049718539,0.0826975346957011,1.0860840819673026
0.21548276445438264,0.46434645956870124,0.051594051063189025,0.21548699718746403,1.2404606027235618,0.014954815411230133,0.0022374262541570104,0.0002486029171285567,0.014958028794453534,1.015067198185575,0.06700433966491287,0.04509857954065677,0.005010953282295196,0.0671554759797418,1.0693001185687372
0.21890559522788214,0.4792006891627416,0.0532445210180824,0.21890653009052555,1.2447137642214863,0.013866732901912518,0.0019238478960018671,0.0002137608773335408,0.013870284409491635,1.0139633219845494,0.05131861781488021,0.02653836915698408,0.002948707684109342,0.051515404644614876,1.0526582355241794
0.22008034782667504,0.48435367538591695,0.05381707504287966,0.22008036609064358,1.246176854166856,0.0127802843187699,0.0016343116701911904,0.0001815901855767989,0.012784019986652049,1.0128623011795685,0.035757478209038,0.012982747828678518,0.0014425275365198352,0.03603158035484777,1.0364044653423568
0.21979387953750004,0.4830938515863723,0.05367709462070803,0.2197939606964605,1.24581991514373,0.011728317618498907,0.001376397385677519,0.00015293304285305764,0.011731996359006932,1.011797364004199,0.02044648254214243,0.004370670862794848,0.00048563009586609417,0.020906149484768467,1.0206569438165487
0.2192157773975187,0.4805556795379884,0.05339507550422093,0.21921580224472606,1.24509991212245,0.010748738734089977,0.0011560708827659857,0.00012845232030733175,0.010752073673324536,1.0108067139602692,0.005652391840247389,0.00047451564445487955,5.2723960494986616e-05,0.006888509595368795,1.0056683967481326
0.21948065579008846,0.4817184647370885,0.0535242738596765,0.21948085673631962,1.2454297558680738,0.009872553666710202,0.0009752253440684345,0.00010835837156315939,0.009875349837187715,1.0099214480964902,0.009486469791330186,0.0010809398017371148,0.00012010442241523497,0.010396825485392716,1.0095316089701225
0.2215814282332642,0.490992429773569,0.054554714419285444,0.22158348985733775,1.2480488704977994,0.009116424715081478,0.0008314892354949258,9.238769283276953e-05,0.009118603157802876,1.0091581058796575,0.024278369529275423,0.0060746806009182195,0.0006749645112131354,0.02464686714557901,1.0245754887938576
0.22632224294386627,0.5122494099654421,0.05691660110727134,0.2263292756064584,1.2539796862838883,0.008483740573931628,0.0007200098130233475,8.00010903359275e-05,0.008485339197836157,1.008519829485122,0.039070666610208665,0.015445940612894692,0.0017162156236549657,0.03930132391268097,1.0398439633018808
0.23397021589071032,0.5474886403951839,0.06083207115502043,0.2339847517243771,1.2636068562425982,0.007965380123283822,0.0006346512885445023,7.051680983827802e-05,0.007966500414513905,1.0079971881618217,0.0538659156167461,0.029195451139925978,0.0032439390155473307,0.054032815158869874,1.0553430876408212
0.24440049015501597,0.5974301335557645,0.0663811259506405,0.24442383958111868,1.2768555961998342,0.007548580055818831,0.0005699241516899828,6.332490574333142e-05,0.007549332100854902,1.007577142409421,0.06856466234938435,0.047186938416279675,0.0052429931573644084,0.06869274955647042,1.0709698741402294
0.25731450857630966,0.6622687588666889,0.07358541765185432,0.2573458293554976,1.293451864499176,0.007218773596332103,0.0005211763404517176,5.790848227241307e-05,0.007219254396762298,1.0072448917516417,0.08297886866938964,0.06902119267088962,0.007669021407876624,0.08307899413864471,1.0865188487166464
0.2720948953073111,0.7405547086080494,0.08228385651200548,0.2721313485447881,1.3127115655681585,0.006968229216969737,0.0004855989506382219,5.3955438959802434e-05,0.006968493026747045,1.0069925638163646,0.09685881437783794,0.09396731379238242,0.010440812643598045,0.09693673905820353,1.101704817760009
0.2881487634096297,0.8305229385756228,0.09228032650840252,0.2881879488416583,1.333955733166689,0.006799234582320516,0.00046230915347261596,5.136768371917955e-05,0.006799331978015311,1.0068224018545824,0.10994768019389607,0.12101630723528019,0.013446256359475576,0.11000741212994704,1.1162196685344687
0.3050549684524473,0.9308303463317074,0.10342559403685636,0.30509512390920107,1.3566995766327703,0.006717732750958851,0.0004512805051030973,5.0142278344788586e-05,0.006717741473911432,1.0067403473288177,0.12202889001650928,0.14902008824876656,0.016557787583196284,0.12207378434732273,1.1297867408664402
0.3225418146730419,1.040591267547794,0.11562125194975488,0.3225819690478366,1.3806326203542059,0.00673211901443038,0.00045321800489126315,5.035755609902924e-05,0.006732146796462946,1.0067548306648821,0.13295739561670675,0.1768646220861648,0.019651624676240532,0.1329904590886748,1.142201334510802
0.34045170232565836,1.1593435364196412,0.12881594849107122,0.3404913415080685,1.4055823520084971,0.006850098840280468,0.00046926198765578247,5.2140220850642494e-05,0.00685026997756864,1.006873614431384,0.14265661505443025,0.20357701514481016,0.02261966834942335,0.14268041741767165,1.1533336962330765
0.35869734800919717,1.2869170633805775,0.14299078482006417,0.35873626292592414,1.431463500727028,0.007058486970704061,0.000498271750013654,5.536352777929489e-05,0.007058836660623718,1.0070834568050386,0.15109152991750074,0.2283366338855491,0.025370737098394342,0.15110811820863534,1.1631031119417703
0.37717136261531364,1.4228648687399656,0.15809609652666284,0.377208810705684,1.458154161073566,0.007331619535218163,0.0005376005705347971,5.9733396726088564e-05,0.007332125002581428,1.0073585616606127,0.1582192379186298,0.250367604521518,0.02781862272461311,0.15823008706359168,1.1714229868948305
0.3955280377242749,1.5646953327886948,0.17385503697652163,0.39556230012334276,1.4851682087483153,0.007642495884439124,0.0005841580846798868,6.490645385332075e-05,0.007643023516121659,1.0076717742952959,0.16393452673521033,0.26876558880265733,0.029862843200295256,0.1639407175788423,1.1781371760801902
0.41314050536986024,1.7070887552573346,0.18967652836192606,0.4131693061273229,1.5115573929448525,0.007930620261899063,0.0006290017339009489,6.988908154454987e-05,0.007930962954780138,1.007962150928233,0.16803924445787094,0.28238043803560653,0.0313756042261785,0.16804179183631865,1.18298303526474
0.4291552284894749,1.841925747291891,0.20465841636576565,0.4291766241644448,1.5359594405570092,0.00814652354210343,0.0006636837151257993,7.37426350139777e-05,0.008146678557091837,1.0081797967573192,0.17023409117787938,0.28979757851909216,0.032199730946565794,0.1702344202912831,1.1855823532082619
0.44258939209987613,1.9589686983934982,0.21766318871038867,0.4426023834542126,1.5567329962254877,0.008268066022690437,0.0006836123997976569,7.595693331085077e-05,0.008268085629682707,1.008302340877702,0.17016300031234918,0.28955600033496015,0.03217288892610668,0.17016345093320134,1.185498072128458
0.45232128862501453,2.0459926303787577,0.2273325144865286,0.4523265004815391,1.5719569193298193,0.008252448992537903,0.0006810358733563995,7.56706525951555e-05,0.008252489765860965,1.0082865943125994,0.16746793551092048,0.28046910592285984,0.031163233991428868,0.16747211885052982,1.1823073794950731
0.4574165080330528,2.092304520493967,0.23247828005488522,0.457417153208531,1.5799868244257358,0.008105671086057939,0.0006570524316229062,7.300582573587846e-05,0.008105877075449061,1.0081386109777621,0.1618777918698458,0.2620857964455434,0.02912064404950482,0.16189064100359335,1.1757165504198621
0.4573569167297369,2.091760217581217,0.23241780195346853,0.45735765190725924,1.5798926737569547,0.007856718203708693,0.000617351719836497,6.859463553738855e-05,0.007857173282017503,1.0078876632031335,0.15328960603004183,0.23506081617460645,0.02611786846384516,0.15331693193336687,1.1656625129571818
0.45182763999459113,2.0415387741518156,0.22683764157242395,0.4518339046764658,1.5711811164522762,0.0075313337684537966,0.0005673107635371213,6.303452928190237e-05,0.007532003475418219,1.007559765594324,0.14181309395929803,0.20124560735377373,0.02236062303930819,0.1418610613782985,1.1523612451297474
0.44105585634118455,1.9454464216934708,0.21616071352149674,0.4410721507523991,1.5543475200830237,0.0071772424825210755,0.0005152301928509052,5.7247799205656125e-05,0.007177953697614002,1.0072030606180595,0.12777921504776876,0.1634647955510076,0.018162755061223064,0.1278533517554419,1.1363020965958166
0.4257165041579419,1.8125953450797643,0.20139948278664047,0.42574585671263604,1.5306867702820004,0.006842567698805544,0.00046828843697916057,5.203204855324006e-05,0.006843160358921604,1.0068660315523001,0.11173600561205735,0.12508335124619863,0.013898150138466514,0.11184066847359177,1.1182176184998427
0.4065811894394658,1.6534373379694873,0.18371525977438746,0.4066248071588215,1.5016750565727608,0.006560150674763388,0.0004304066165537389,4.7822957394859874e-05,0.0065605382138490655,1.0065817155937833,0.09436431506827957,0.0893077113116431,0.009923079034627011,0.09450275726752268,1.0989600406982996
0.384645040819811,1.479954749446276,0.16443941660514175,0.38470180002779764,1.4690927609182354,0.006353521758523004,0.00040369458811839444,4.485495423537716e-05,0.006353696468343404,1.006373748191562,0.0764087796654716,0.058650574744045454,0.006516730527116162,0.07658366323442975,1.0794037222774517
