type,name,time_units,begin_time,frequency,count,units
signal_3d,"Noraxon MyoMotion-Trajectories-Body center of mass","s",0.0000,200,5348,"mm"

time,x,y,z
0.0000,-14.93123272,-2.877019703,1074.874992
0.0050,-14.92902194,-2.877557189,1074.874928
0.0100,-14.92681105,-2.878094249,1074.874864
0.0150,-14.92460005,-2.878630881,1074.8748
0.0200,-14.92224732,-2.879223073,1074.874732
0.0250,-14.91977209,-2.879869058,1074.874658
0.0300,-14.9171956,-2.88056626,1074.87458
0.0350,-14.91454016,-2.881311642,1074.874498
0.0400,-14.91182838,-2.882102142,1074.874413
0.0450,-14.90908266,-2.88293494,1074.874325
0.0500,-14.90632472,-2.883807325,1074.874234
0.0550,-14.90357504,-2.884716209,1074.874142
0.0600,-14.90085244,-2.885657669,1074.87405
0.0650,-14.89817368,-2.886626787,1074.873957
0.0700,-14.89555338,-2.887617679,1074.873864
0.0750,-14.89300409,-2.888623696,1074.873773
0.0800,-14.89053653,-2.889637808,1074.873684
0.0850,-14.88815963,-2.890652985,1074.873598
0.0900,-14.88588062,-2.891662331,1074.873515
0.0950,-14.88370523,-2.892659056,1074.873436
0.1000,-14.88163803,-2.893636526,1074.873362
0.1050,-14.87968279,-2.894588375,1074.873293
0.1100,-14.87784286,-2.895508566,1074.87323
0.1150,-14.87612139,-2.896391298,1074.873172
0.1200,-14.87452143,-2.897230869,1074.87312
0.1250,-14.87304565,-2.898021779,1074.873074
0.1300,-14.8716959,-2.898759112,1074.873034
0.1350,-14.8704728,-2.899438899,1074.873
0.1400,-14.86937544,-2.90005818,1074.872971
0.1450,-14.86840139,-2.900614831,1074.872948
0.1500,-14.86754666,-2.901107567,1074.87293
0.1550,-14.86527672,-2.902153389,1074.872876
0.1600,-14.86318988,-2.903138076,1074.872828
0.1650,-14.86127279,-2.904089482,1074.872783
0.1700,-14.85950403,-2.904925843,1074.872747
0.1750,-14.85788575,-2.905742349,1074.872712
0.1800,-14.85641908,-2.90649123,1074.872682
0.1850,-14.8551154,-2.907164213,1074.872656
0.1900,-14.8539113,-2.907802053,1074.872631
0.1950,-14.85283591,-2.908419271,1074.872606
0.2000,-14.85188321,-2.909007646,1074.872581
0.2050,-14.85105318,-2.909581447,1074.872558
0.2100,-14.85030097,-2.910088824,1074.872539
0.2150,-14.84965642,-2.910565043,1074.872521
0.2200,-14.84908297,-2.910979159,1074.872504
0.2250,-14.84858051,-2.911338118,1074.87249
0.2300,-14.8481606,-2.911651024,1074.87248
0.2350,-14.84781958,-2.911929692,1074.872472
0.2400,-14.84752961,-2.912171334,1074.872467
0.2450,-14.84733905,-2.912368348,1074.872466
0.2500,-14.84720794,-2.912561939,1074.872468
0.2550,-14.84713483,-2.912741342,1074.872472
0.2600,-14.84713017,-2.912908852,1074.872479
0.2650,-14.84715315,-2.913061282,1074.872489
0.2700,-14.84723845,-2.913240276,1074.872498
0.2750,-14.84738175,-2.913369627,1074.872514
0.2800,-14.84760224,-2.913513232,1074.872532
0.2850,-14.84787162,-2.91365742,1074.872552
0.2900,-14.84817127,-2.913870169,1074.872572
0.2950,-14.84850165,-2.91411263,1074.872595
0.3000,-14.84886361,-2.914395928,1074.872619
0.3050,-14.84925479,-2.914698753,1074.872646
0.3100,-14.84967993,-2.91509684,1074.872671
0.3150,-14.85014068,-2.91553273,1074.872696
0.3200,-14.85064886,-2.915969413,1074.872724
0.3250,-14.85118484,-2.916464079,1074.872754
0.3300,-14.85177378,-2.917000215,1074.872782
0.3350,-14.85239417,-2.917566733,1074.872814
0.3400,-14.8530907,-2.918155365,1074.872846
0.3450,-14.85379303,-2.918786093,1074.87288
0.3500,-14.85455339,-2.919436149,1074.872915
0.3550,-14.85536514,-2.92011496,1074.872952
0.3600,-14.85620052,-2.920820896,1074.87299
0.3650,-14.85707562,-2.921536462,1074.873029
0.3700,-14.85798756,-2.922259236,1074.87307
0.3750,-14.85894328,-2.922997238,1074.873112
0.3800,-14.85992363,-2.923729763,1074.873157
0.3850,-14.86095247,-2.924486443,1074.873202
0.3900,-14.86205294,-2.925263333,1074.873247
0.3950,-14.86319809,-2.926050982,1074.873292
0.4000,-14.86439545,-2.926852281,1074.873338
0.4050,-14.86559825,-2.927658211,1074.873383
0.4100,-14.86683316,-2.928440154,1074.87343
