type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Upper arm RT-Orientation","s",0.0000,200,5348,""

time,x,y,z,w
0.0000,0.7173294449,-0.1335914194,-0.1035607642,0.6759193504
0.0050,0.7173447272,-0.1335449231,-0.1034202278,0.6759338372
0.0100,0.7173599935,-0.1334984237,-0.1032796893,0.6759483089
0.0150,0.7173752438,-0.1334519215,-0.1031391485,0.6759627655
0.0200,0.7173914277,-0.1334002165,-0.1029878572,0.6759788629
0.0250,0.7174084199,-0.1333433527,-0.1028267641,0.6759965724
0.0300,0.7174260821,-0.1332814535,-0.1026569692,0.6760158412
0.0350,0.7174442622,-0.133214718,-0.1024796725,0.6760366012
0.0400,0.7174627925,-0.1331434233,-0.1022961358,0.6760587777
0.0450,0.7174814893,-0.1330679236,-0.1021076542,0.6760822932
0.0500,0.7175001642,-0.1329886432,-0.1019155308,0.6761070623
0.0550,0.7175186427,-0.1329060612,-0.1017210484,0.6761329784
0.0600,0.7175367808,-0.1328206947,-0.1015254442,0.6761599037
0.0650,0.7175544723,-0.132733086,-0.1013298902,0.6761876666
0.0700,0.7175716488,-0.1326437994,-0.1011354825,0.6762160642
0.0750,0.7175882748,-0.1325534195,-0.1009432393,0.6762448678
0.0800,0.7176043372,-0.1324625452,-0.1007541018,0.6762738353
0.0850,0.7176198335,-0.1323717841,-0.1005689345,0.6763027242
0.0900,0.7176347655,-0.1322817528,-0.1003885326,0.6763312973
0.0950,0.7176491381,-0.1321930713,-0.1002136331,0.6763593233
0.1000,0.7176629563,-0.1321063484,-0.1000449235,0.6763865812
0.1050,0.7176762206,-0.1320221681,-0.09988305164,0.6764128661
0.1100,0.7176889235,-0.1319410867,-0.09972863974,0.6764379921
0.1150,0.717701049,-0.1318636281,-0.09958229549,0.6764617907
0.1200,0.7177125767,-0.1317902815,-0.09944461107,0.6764841079
0.1250,0.7177234834,-0.1317215027,-0.09931614741,0.6765048041
0.1300,0.7177337384,-0.1316577154,-0.09919740564,0.6765237627
0.1350,0.717743301,-0.1315993052,-0.09908879665,0.6765408983
0.1400,0.7177521245,-0.1315466113,-0.09899062087,0.6765561571
0.1450,0.7177601642,-0.13149991,-0.09890305544,0.6765695131
0.1500,0.7177673817,-0.1314593875,-0.09882613732,0.6765809706
0.1550,0.7177862919,-0.1313638333,-0.09863364706,0.6766075569
0.1600,0.7178036673,-0.1312746437,-0.09845417587,0.6766325727
0.1650,0.7178187991,-0.1311924164,-0.09828855506,0.6766565462
0.1700,0.7178342248,-0.131115916,-0.09813481787,0.6766773232
0.1750,0.7178472843,-0.1310457234,-0.09799288068,0.6766976357
0.1800,0.71785952,-0.1309812989,-0.09786328523,0.676715883
0.1850,0.7178709074,-0.130920713,-0.09774451104,0.676732693
0.1900,0.717880868,-0.1308655125,-0.09763471417,0.6767486531
0.1950,0.7178888628,-0.130814451,-0.09753445992,0.6767645006
0.2000,0.7178952918,-0.130767628,-0.09744299694,0.676779905
