type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Upper arm RT-Orientation","s",0.0000,200,5092,""

time,x,y,z,w
19.2100,0.6838717815,-0.06118134284,-0.1481722028,0.7117732982
19.2150,0.6840867248,-0.06120746703,-0.1482188807,0.7115547501
19.2200,0.6842970544,-0.06123757205,-0.1482631079,0.7113406722
19.2250,0.6845033908,-0.06127280348,-0.148304235,0.7111305123
19.2300,0.68470535,-0.06131321886,-0.1483446701,0.7109241392
19.2350,0.6849020789,-0.06135912562,-0.1483840085,0.7107224396
19.2400,0.6850943023,-0.06141036261,-0.1484202716,0.710525149
19.2450,0.685280506,-0.06146511365,-0.1484562486,0.7103333092
19.2500,0.6854612885,-0.06152361536,-0.1484905993,0.7101466107
19.2550,0.685636783,-0.0615860875,-0.1485225135,0.7099650827
19.2600,0.685807642,-0.06165243626,-0.1485537062,0.7097877511
19.2650,0.6859740018,-0.06172101502,-0.1485836485,0.7096147437
19.2700,0.6861348982,-0.06179255352,-0.1486135733,0.7094466771
19.2750,0.6862914935,-0.06186525217,-0.148644039,0.7092824728
19.2800,0.6864431169,-0.06193886466,-0.1486758497,0.7091226382
19.2850,0.6865892106,-0.06201025826,-0.1487098855,0.7089678086
19.2900,0.686729954,-0.06207987061,-0.1487456905,0.7088178747
19.2950,0.6868648954,-0.06214604146,-0.1487841856,0.708673233
19.3000,0.6869938717,-0.06220693186,-0.1488250898,0.7085342691
19.3050,0.6871187819,-0.06225968608,-0.1488674951,0.7083995906
19.3100,0.6872391731,-0.06230439587,-0.1489121885,0.7082694694
19.3150,0.6873550648,-0.06234117736,-0.1489593199,0.7081438509
19.3200,0.6874685907,-0.06236883105,-0.1490094064,0.7080206653
19.3250,0.6875795768,-0.06238714573,-0.1490630223,0.7078999823
19.3300,0.6876868611,-0.06239655672,-0.1491213798,0.7077826396
19.3350,0.6877921321,-0.06239634459,-0.1491831006,0.7076673524
19.3400,0.6878952198,-0.06238705444,-0.149251053,0.7075536341
