type,name,time_units,begin_time,frequency,count,units
signal,"Noraxon MyoMotion-Segments-Upper arm RT-Course","s",0.0000,200,5728,"deg"

time,value
0.0000,-165.9576509
0.0050,-165.9720502
0.0100,-165.9864495
0.0150,-166.0008489
0.0200,-166.0162455
0.0250,-166.0325181
0.0300,-166.0495289
0.0350,-166.0671285
0.0400,-166.0851613
0.0450,-166.1034701
0.0500,-166.1218985
0.0550,-166.1402925
0.0600,-166.158501
0.0650,-166.1763776
0.0700,-166.1937825
0.0750,-166.2105841
0.0800,-166.2266599
0.0850,-166.2418974
0.0900,-166.2561948
0.0950,-166.2694613
0.1000,-166.2816185
0.1050,-166.2926007
0.1100,-166.3023547
0.1150,-166.3108394
0.1200,-166.3180261
0.1250,-166.3238988
0.1300,-166.3284549
0.1350,-166.3317051
0.1400,-166.3336731
0.1450,-166.334396
0.1500,-166.3339249
0.1550,-166.3402833
0.1600,-166.3452533
0.1650,-166.3489773
0.1700,-166.3515781
0.1750,-166.3531084
0.1800,-166.353589
0.1850,-166.3533031
0.1900,-166.3523123
0.1950,-166.3507999
0.2000,-166.349009
0.2050,-166.3469831
0.2100,-166.3450045
0.2150,-166.342885
0.2200,-166.340801
0.2250,-166.3389658
0.2300,-166.3373239
0.2350,-166.3359256
0.2400,-166.3349692
0.2450,-166.334379
0.2500,-166.3343211
0.2550,-166.3347787
0.2600,-166.3356302
0.2650,-166.3370575
0.2700,-166.3389731
0.2750,-166.3413442
0.2800,-166.3441179
0.2850,-166.3473694
0.2900,-166.3510017
0.2950,-166.3549195
0.3000,-166.3591318
0.3050,-166.3636016
0.3100,-166.3683353
0.3150,-166.373508
0.3200,-166.3790258
0.3250,-166.3847159
0.3300,-166.3906626
0.3350,-166.3970005
0.3400,-166.4035354
0.3450,-166.4105761
0.3500,-166.41805
0.3550,-166.4257814
0.3600,-166.4339059
0.3650,-166.4424303
0.3700,-166.4513152
0.3750,-166.4605403
0.3800,-166.4701148
0.3850,-166.4801193
0.3900,-166.4906383
0.3950,-166.5014078
0.4000,-166.5123742
0.4050,-166.5236562
0.4100,-166.535164
0.4150,-166.5468382
0.4200,-166.5586786
0.4250,-166.5706994
0.4300,-166.5828608
0.4350,-166.5950523
0.4400,-166.6073195
0.4450,-166.6195154
0.4500,-166.6317964
0.4550,-166.6440679
0.4600,-166.6563898
0.4650,-166.6687752
0.4700,-166.6810195
0.4750,-166.6932138
0.4800,-166.705398
0.4850,-166.7173288
0.4900,-166.7290556
0.4950,-166.7405462
0.5000,-166.7515409
0.5050,-166.7620321
0.5100,-166.7718276
0.5150,-166.7812165
0.5200,-166.7900939
0.5250,-166.798418
0.5300,-166.8061613
0.5350,-166.8134173
0.5400,-166.8202174
0.5450,-166.826376
0.5500,-166.8320809
0.5550,-166.8374881
0.5600,-166.8425661
0.5650,-166.8473598
0.5700,-166.8519239
0.5750,-166.856333
0.5800,-166.8606757
0.5850,-166.8650952
0.5900,-166.869791
0.5950,-166.8747541
0.6000,-166.8802628
0.6050,-166.8862021
0.6100,-166.892729
0.6150,-166.8998089
0.6200,-166.9077355
0.6250,-166.9165635
0.6300,-166.9262425
0.6350,-166.936682
0.6400,-166.9481404
0.6450,-166.9604135
0.6500,-166.9734919
0.6550,-166.9875737
0.6600,-167.0023932
0.6650,-167.0178343
0.6700,-167.0340146
0.6750,-167.0508424
0.6800,-167.0681704
0.6850,-167.0857412
0.6900,-167.1033189
0.6950,-167.120982
0.7000,-167.1383744
0.7050,-167.155316
0.7100,-167.1717254
0.7150,-167.1875583
0.7200,-167.20255
0.7250,-167.216659
0.7300,-167.2297337
0.7350,-167.2419425
0.7400,-167.2531724
0.7450,-167.2635611
0.7500,-167.2730805
0.7550,-167.2816752
0.7600,-167.2895648
0.7650,-167.2968725
0.7700,-167.3037624
0.7750,-167.310288
0.7800,-167.3166743
0.7850,-167.323144
0.7900,-167.329717
0.7950,-167.3366247
0.8000,-167.3441156
0.8050,-167.3522221
0.8100,-167.3610028
0.8150,-167.3703994
0.8200,-167.3803869
0.8250,-167.3909865
0.8300,-167.4021278
0.8350,-167.4138857
0.8400,-167.4260925
0.8450,-167.4388341
0.8500,-167.4520099
0.8550,-167.4655208
0.8600,-167.4795272
0.8650,-167.4940723
0.8700,-167.5092356
0.8750,-167.52514
0.8800,-167.5419473
0.8850,-167.5594775
0.8900,-167.5777471
0.8950,-167.5969497
0.9000,-167.6169373
0.9050,-167.6376701
0.9100,-167.6591007
0.9150,-167.6813123
0.9200,-167.7039856
0.9250,-167.7270634
0.9300,-167.7505095
0.9350,-167.7741949
0.9400,-167.7978876
0.9450,-167.8215642
0.9500,-167.8450419
0.9550,-167.8682707
0.9600,-167.8912831
0.9650,-167.9140188
0.9700,-167.9363471
0.9750,-167.9583076
0.9800,-167.9801456
0.9850,-168.0017463
0.9900,-168.0233535
0.9950,-168.0447668
1.0000,-168.0663144
1.0050,-168.0880871
1.0100,-168.1101113
1.0150,-168.1322619
