ch1,angle
0.502746378,97.80525042
0.443313554,97.39376661
0.3908338,96.9811947
0.39118916,96.56778893
0.150700075,96.15328403
0.22322098,95.73829049
0.725721494,95.32272121
0.514125989,94.90622542
0.324380556,94.48902106
0.37899946,94.07108758
0.753377239,93.65268947
0.60486873,93.23390915
0.164814297,92.81463621
0.710717848,92.39533736
1.08408201,91.97601476
1.330138135,91.55721899
0.903166276,91.13886292
0.122000298,90.72122173
0.403457057,90.30416706
1.268258467,89.88775933
1.419028772,89.47254219
0.939695793,89.05861717
0.331654983,88.64639207
0.203387071,88.23615877
0.295423345,87.82823059
0.376218745,87.42175077
0.85153959,87.01666125
1.398791262,86.61355546
0.969022133,86.21242746
0.249935931,85.81307856
0.921253066,85.41544862
1.533762952,85.01977674
1.384265476,84.62632174
0.511339007,84.23465205
0.291435831,83.84460423
0.196251289,83.45647124
0.685084297,83.0699855
1.458253867,82.68572889
1.990674464,82.30307728
2.216405848,81.92242345
1.088090508,81.54362021
0.514491114,81.16701394
2.349022219,80.79271068
3.160620908,80.42079713
2.813685856,80.05125332
1.220233429,79.68420115
0.627364953,79.31929466
1.984384997,78.95663953
2.783393685,78.59616779
2.310754308,78.238237
1.488323075,77.88227996
1.194098202,77.5283974
0.616814476,77.17638013
1.914082907,76.8262157
3.688508015,76.4776722
3.885750361,76.13073083
2.92637696,75.78525141
1.026348605,75.44165
0.889186186,75.09925115
2.719819688,74.75805247
3.906606992,74.41787213
3.719192225,74.07846889
2.370543317,73.73959798
1.160992818,73.4011736
0.333491079,73.06348642
1.670844872,72.72643885
3.222278672,72.38999297
3.164117529,72.05402502
2.16969705,71.71861761
0.725981357,71.38383115
0.304147162,71.04979095
0.520135626,70.71597541
0.961762152,70.38286745
1.27075429,70.04979893
1.483464853,69.71675553
1.624047711,69.38350575
1.534690707,69.04994615
0.543358514,68.71587121
0.844916463,68.38153933
1.897434457,68.04675201
1.995539825,67.71120481
1.229070965,67.37513011
0.531153179,67.03843456
1.485943377,66.701301
0.567170345,66.3639387
0.706332148,66.02625458
0.54246945,65.68814429
0.20205903,65.34953798
0.307230524,65.01069634
0.503570258,64.67162487
0.288767159,64.33285219
0.969254154,63.99410863
1.546259522,63.65537068
1.707085493,63.31721013
0.571024312,62.97964796
0.546183747,62.64250657
1.841060881,62.30617989
2.545277609,61.9703721
1.917644901,61.63510476
0.721976487,61.30065063
0.985983147,60.96708093
2.330365137,60.63446131
2.315354212,60.30240925
1.371600726,59.97093183
0.6520357,59.63998692
0.189037915,59.30958069
0.463323074,58.97913729
1.563153531,58.64914867
3.402295462,58.31961454
3.708449142,57.99042253
1.768991303,57.66136149
1.154277665,57.33307843
2.980202886,57.00549078
2.834566291,56.67886195
2.130269621,56.35322575
1.748264041,56.02868194
1.014037157,55.70502089
0.167055682,55.38213793
0.08155738,55.06011414
0.766822655,54.73910816
1.993703294,54.41902769
2.811633724,54.09978406
2.665880982,53.78156951
1.150768529,53.46455115
0.695775243,53.14853969
1.559721709,52.83340616
1.226019796,52.51916883
0.674892372,52.20627469
1.127110037,51.89467516
1.213563588,51.5841931
0.926275109,51.27468559
0.595633317,50.96602503
1.813958993,50.65806849
1.818718876,50.35096221
0.855805032,50.04455515
0.458301971,49.73915265
1.4861726,49.43474289
1.40038029,49.13116072
1.004913741,48.82863369
1.375342078,48.52718983
1.141006758,48.22691685
1.308333211,47.92793869
3.693879682,47.63024783
4.401706195,47.33392584
2.66619054,47.0388092
0.842469512,46.74511648
2.383146108,46.45294773
3.377993634,46.16235649
3.416008813,45.87342409
2.087191472,45.58645304
0.993977728,45.30141102
0.54772037,45.01866788
0.391077684,44.73841886
2.524878097,44.46067596
4.472642543,44.18567334
3.758978115,43.91377989
1.564972661,43.64509512
0.431518956,43.3799473
1.845201143,43.11814637
2.990165118,42.85971073
2.84241513,42.60486162
2.358726374,42.35329953
1.664225356,42.10543404
0.416774914,41.86108525
1.054669741,41.62064321
1.562397115,41.38419044
2.404365059,41.1520217
2.398043725,40.92411016
1.645728036,40.70065213
0.461590491,40.4813612
1.668795228,40.26651976
2.033159386,40.05569239
1.279794605,39.84873499
0.76079051,39.64529495
1.20752881,39.44580739
0.887843694,39.25002744
0.446561142,39.05808184
2.542664993,38.86976887
4.015832157,38.6852705
3.671175581,38.50434433
2.406231114,38.32706455
0.74422361,38.15345111
2.842097056,37.98312664
4.784151639,37.81565345
5.311544598,37.65127507
3.929290131,37.48964213
2.169146803,37.33037807
0.616548349,37.1732734
2.02418259,37.01796526
4.246333173,36.86444481
4.397606098,36.71240081
3.445407363,36.56182341
2.935951612,36.41244362
2.309643456,36.26426127
0.678078348,36.11690175
1.49140717,35.97020624
2.670526071,35.82408567
3.423098564,35.6785181
3.336422515,35.53279225
2.066103728,35.38686636
0.751877116,35.24093524
0.370804763,35.09481037
1.027011137,34.94859468
1.108977452,34.80182664
0.63887884,34.65450332
0.353329738,34.5065697
0.255586113,34.35805246
0.486523917,34.20890485
1.549102452,34.05907846
3.386387778,33.90836757
2.634769676,33.75658306
0.681724245,33.60366475
2.105173878,33.44956793
3.339378834,33.294056
2.929292914,33.13707689
2.077193007,32.97851968
1.26825868,32.81853048
0.606607123,32.65694101
1.231804977,32.49393581
2.758630021,32.32912765
3.44564005,32.16275353
2.49690602,31.99493345
0.598830163,31.82579884
0.386459474,31.65563001
0.129087026,31.48424073
0.187017558,31.3117787
1.99560547,31.1383733
3.927021351,30.9642205
2.366263885,30.78932125
0.511747136,30.6138548
1.579301969,30.438162
2.974826713,30.26209765
2.158640802,30.08585302
0.382327374,29.90960571
0.352366063,29.73343154
1.169511557,29.55728925
1.611532566,29.38128496
1.143562453,29.20543326
0.772358974,29.02975257
1.958497092,28.85450885
1.727842502,28.67959234
1.971940072,28.5050603
4.90894369,28.33132469
4.677513002,28.15841587
2.051205954,27.98622408
1.001626,27.81495838
2.475925715,27.64469745
2.653707011,27.47564025
2.439714236,27.30783548
1.641545551,27.14126943
0.503181349,26.97629418
0.236742786,26.81290514
0.363710089,26.65127467
1.36146416,26.49125698
1.147526694,26.33321569
0.645451715,26.1770828
0.557108196,26.02269501
0.289855556,25.86999326
0.130003211,25.71898702
0.31091825,25.56936332
0.616665513,25.42069452
0.894433706,25.27287055
1.074146234,25.12550846
0.966876368,24.97869475
0.989092315,24.83245886
0.615275128,24.68640611
2.228501849,24.54069712
3.022133612,24.39505545
1.876034915,24.24939421
0.649700059,24.10349944
0.02832628,23.95749815
0.061860894,23.81085985
0.177797013,23.66352494
0.986717463,23.5153011
2.764091,23.36619142
3.825429594,23.21583994
2.674726151,23.06394792
0.583960711,22.91047147
1.121019624,22.75512814
1.88738828,22.59821098
3.306230074,22.43923306
4.540164504,22.27810358
4.124825044,22.11461219
1.878473115,21.94871802
1.553920897,21.78044208
4.280874557,21.60950449
5.378239875,21.43592892
4.854106298,21.25957159
2.911999029,21.08066557
0.553611431,20.89928571
0.621017754,20.71535291
0.751519756,20.5294158
3.015178602,20.34178923
6.857785684,20.15258229
7.299152404,19.96228729
4.324941606,19.77111634
0.860824737,19.57926187
1.88971267,19.387657
3.546634571,19.19613726
5.078177628,19.00534101
6.273597162,18.81565128
7.054546103,18.6273391
6.569782169,18.44036674
2.610564682,18.25513614
4.065182215,18.07198702
7.147255599,17.89139336
8.956696831,17.71349556
8.615607868,17.53853679
6.048580777,17.36667946
1.852077803,17.19816191
3.600212948,17.03318465
6.916873621,16.87180541
8.081510242,16.71439575
8.076645778,16.561075
5.80933889,16.41164301
1.501543718,16.26598096
1.932212169,16.12411601
1.872196283,15.98614583
3.111980533,15.85180893
8.438778169,15.72127999
11.79901337,15.59465843
10.46310867,15.4718558
4.622830891,15.35263758
3.357136705,15.2369928
9.827909521,15.12445474
12.78683856,15.01512119
11.49539926,14.90878474
6.660840113,14.80507799
1.464898035,14.70392025
3.627451713,14.60514179
4.965360233,14.50827564
6.272132038,14.4131313
7.042310726,14.31970046
5.685106559,14.22774801
2.56977789,14.1369036
1.18230562,14.04695442
3.114339627,13.95764949
2.480081928,13.86870833
1.46294749,13.78003616
1.737153592,13.69119316
2.647399562,13.60227451
3.081153669,13.51318749
2.993220739,13.42369291
2.431792194,13.33359991
1.055219243,13.24279927
0.819450852,13.15113687
1.540289549,13.05882456
2.576354394,12.96583794
4.292132966,12.87213476
4.266837826,12.7777394
3.041781487,12.6826003
2.214633777,12.58656024
1.231573334,12.48958723
0.39650095,12.39190268
1.249117761,12.29301916
3.150946701,12.19319018
4.693508125,12.09246821
5.133703852,11.99044513
4.305762565,11.88777564
2.542781764,11.78418644
0.603502316,11.67987304
1.62351129,11.57506268
2.631461533,11.46995603
2.954324124,11.36468215
3.315452264,11.25914359
3.876948953,11.15343643
4.166208496,11.04797844
3.311563472,10.94265864
1.843334917,10.83814146
0.459242868,10.73444083
1.644996824,10.63102661
3.632314854,10.52814703
4.522959157,10.42558921
4.025063702,10.32334607
2.719479107,10.221473
1.44602165,10.11986852
0.432030648,10.01883062
2.794632631,9.918295979
7.220015304,9.818651713
10.0732297,9.71994159
9.132676438,9.621983659
3.595254112,9.525062066
4.802747206,9.429209519
13.30478812,9.334676808
20.06128897,9.241677754
22.15614228,9.150371877
16.97837223,9.06091828
6.686294297,8.973653011
4.33962681,8.888671058
10.65617305,8.806052175
13.24835999,8.726030356
16.45172869,8.649045595
18.03774889,8.574913036
16.53991068,8.503706926
11.0710493,8.4354466
3.493111372,8.370105521
3.101247503,8.307609127
7.40306925,8.24782737
9.232955924,8.190525985
8.355583601,8.135675024
5.457016003,8.082999356
2.477168348,8.032357355
0.571395747,7.983743354
1.758386194,7.936940741
2.086120823,7.892057155
1.27348582,7.849197646
0.470316269,7.808172736
2.015189979,7.768814657
4.718835585,7.731031353
4.336900933,7.694793667
2.173288177,7.660217663
6.790042394,7.627344978
7.309995359,7.596268875
3.390879754,7.566837978
2.557194492,7.539373425
7.349697606,7.513543376
9.678642338,7.489660555
9.292731952,7.46764702
6.238426488,7.447182175
1.724393387,7.428188522
2.880911724,7.410593637
6.132867701,7.394195356
7.894001678,7.378692857
7.555238215,7.364041557
5.056208835,7.350485882
1.457216114,7.337701816
2.347074274,7.325683264
3.99127542,7.314559119
1.277932938,7.304174545
1.397426093,7.294769677
3.914403767,7.287004748
4.115146334,7.281151015
1.462219745,7.277395154
4.509857718,7.276148578
4.456393127,7.27769384
3.752637868,7.282671854
4.677373702,7.290914215
7.03976022,7.302681249
5.667657409,7.31803372
1.276675249,7.337134931
2.207833377,7.360270018
5.202238693,7.38753673
9.746797544,7.41950711
11.92764099,7.456040944
9.166992467,7.497396585
2.933302472,7.543770423
4.369645047,7.595204188
9.824061984,7.652108737
8.887203961,7.71439077
4.866861292,7.782427922
1.627713745,7.856391448
0.352090296,7.936299264
2.18460275,8.022202719
6.415589996,8.114222302
9.618576785,8.212522389
7.793961659,8.317342015
2.710207393,8.428841732
5.664490102,8.547283823
10.6742468,8.673148671
10.13403028,8.806141002
7.221708188,8.946389284
2.592982038,9.093850796
3.319265267,9.248548274
8.328857832,9.410627528
8.077881404,9.579787463
5.883233676,9.755811398
3.043307736,9.938482736
1.571351237,10.12753514
5.128736296,10.32259792
6.387432242,10.52376831
4.817724562,10.73057453
2.555475999,10.94285379
2.144644375,11.15998152
0.825081912,11.3819637
2.072344195,11.6083486
4.634826124,11.83918187
7.600895557,12.07399912
7.442250107,12.31259421
4.104971279,12.55488474
1.019251937,12.80075274
3.157967964,13.05029697
5.983849084,13.30319722
8.105421642,13.55979476
6.89857539,13.81995966
5.822305245,14.08377301
2.735975437,14.35118941
2.66885684,14.62257594
5.300104352,14.89771339
7.056938949,15.17649516
6.881478117,15.4591739
6.067934873,15.74581516
3.914351743,16.03654962
1.272733938,16.33148564
4.323509693,16.63065983
6.375506677,16.93420259
9.447054622,17.24179113
8.850280205,17.55357792
2.857525297,17.86977648
8.65492706,18.19042012
9.073390381,18.51553783
4.9678604,18.8452643
1.234440679,19.17978195
5.804335428,19.51904146
9.39318806,19.86325572
4.706943442,20.2125556
3.369737902,20.56707183
4.826928041,20.92659191
4.773649069,21.29124055
6.966216307,21.66110222
6.532018094,22.03597192
3.11853023,22.41585232
3.169962431,22.80046534
9.735730263,23.19015186
12.2798005,23.58483994
10.57012885,23.98410836
5.396216428,24.38802543
2.41329559,24.79612896
6.736849875,25.20837819
6.412205497,25.62419099
6.782935336,26.04368265
8.967069968,26.4668993
8.735753651,26.89358497
5.039943488,27.32351459
1.166413396,27.75668296
4.405099966,28.19313374
8.629136349,28.63274798
9.384315213,29.07549589
8.888901986,29.52168481
7.664229908,29.97155782
3.513247929,30.4248965
0.979300298,30.88209543
4.348270912,31.34301299
8.96104543,31.80797382
14.47488617,32.27716461
13.92784043,32.75038649
4.535409344,33.22783685
5.792613937,33.70904359
9.44262505,34.19446069
7.517771549,34.68379945
6.179801436,35.17693731
8.48090413,35.6735804
7.572281091,36.17382554
2.347418043,36.67764205
7.242246771,37.18514574
9.837212353,37.69598402
6.788638363,38.21027632
2.836761385,38.72799812
0.650094659,39.24902519
1.540048442,39.7736027
2.228039187,40.30173891
2.349562363,40.83325287
2.481391039,41.36795866
2.286758439,41.90620299
5.403319925,42.44769555
3.04086549,42.99244106
1.6262428,43.54063687
7.752429317,44.09229914
7.117996565,44.64719204
1.743276703,45.2052177
3.152793864,45.76621166
2.806733064,46.32993079
1.288879573,46.8959107
0.607317805,47.46417216
0.706060888,48.03458437
1.011569846,48.60681
0.571232831,49.18063033
2.25561869,49.75573265
3.116213854,50.33181069
2.022813026,50.90891804
0.663374846,51.48706389
1.668863101,52.06601747
0.327731217,52.6453551
2.796501814,53.22516458
6.189477904,53.80494014
5.935594713,54.38481161
4.156814743,54.96456218
1.189568521,55.54441618
4.729211495,56.12416614
8.781981736,56.70409293
9.068236385,57.28415199
7.24649512,57.86437488
1.922228491,58.44501361
3.537359381,59.02604235
5.641581216,59.60738819
6.358666886,60.18882453
5.672429915,60.77070539
2.068470345,61.35313456
0.690327646,61.93571257
1.658310403,62.51864044
4.05897523,63.10184986
3.920030921,63.68532539
2.07731525,64.26916013
0.826444846,64.85344193
4.009848408,65.43786937
5.59999638,66.02273023
3.397668897,66.60781296
1.31082322,67.19327452
3.978277115,67.7789992
4.857179745,68.36487782
4.28480767,68.95090886
1.731408965,69.53742705
0.345965023,70.12438081
0.720204312,70.71139456
0.962439452,71.29873564
0.379278568,71.88620411
3.076883073,72.47402597
4.699847956,73.06162585
3.66849881,73.64975003
1.141269579,74.23819509
1.15003733,74.8269091
1.910302086,75.41635992
2.919983568,76.00663113
4.269877972,76.59723569
4.622107099,77.18841728
1.827258541,77.78000739
3.630330763,78.37201177
5.098262152,78.96441858
2.559018484,79.55705952
0.488141827,80.15021993
1.356626217,80.74410222
1.298228855,81.33878771
1.318710767,81.93450118
0.412331292,82.53090007
0.883250739,83.12782005
1.942819208,83.72535605
1.411626302,84.32317723
0.470369076,84.92197165
2.52847471,85.52147624
3.025532424,86.12139582
2.201411056,86.72170654
1.25792706,87.32210593
3.321875923,87.92334247
2.932097029,88.52437666
1.110488318,89.12533954
0.320730297,89.72623924
1.288500272,90.3265728
1.798097716,90.92605515
1.633734732,91.52438548
2.709158389,92.12105991
1.635000194,92.71598582
1.297640312,93.30825539
3.270788384,93.89760952
3.283680551,94.48359698
2.341888864,95.0655688
0.611927599,95.64318902
1.847016877,96.21601157
2.130484591,96.78372569
1.82878029,97.34657936
1.382146254,97.90426373
0.483565642,98.45667089
0.739151689,99.0037417
1.162673474,99.5450023
0.965004083,100.0809036
0.396694869,100.6112706
0.831566801,101.1362624
0.3307134,101.6557884
1.389871972,102.169838
1.279922094,102.6783017
0.376806998,103.1815929
0.437654984,103.6798542
0.365801866,104.1731658
0.482386765,104.662078
0.894109442,105.1468118
1.407517786,105.627657
0.403149167,106.1049594
0.966269271,106.5792253
0.847966904,107.0508699
1.032444368,107.5196266
2.286321711,107.9859385
1.52334356,108.4497911
1.484257057,108.9107545
2.410252242,109.3692097
1.810367264,109.8251814
1.00991468,110.2791627
1.006370487,110.7311275
0.277113664,111.18122
0.817625109,111.6294946
1.730883796,112.0761604
1.920810516,112.5208946
0.635432588,112.9634355
0.620594051,113.4038658
0.097655556,113.8418961
0.271963351,114.277776
0.911547168,114.7110736
0.713530637,115.1422063
0.198278818,115.5715992
0.929704212,115.9992738
1.316238997,116.4256572
1.71869997,116.8509127
1.527513316,117.2751581
0.448858617,117.6987494
0.186272086,118.1214504
0.168219726,118.543714
0.660382935,118.9655282
0.937453624,119.3866831
0.343922313,119.8071961
1.323933663,120.2270921
0.578740943,120.645663
0.217222854,121.0626073
1.326607178,121.4779058
2.904188523,121.8911002
2.313396886,122.3017658
0.810057616,122.7098934
1.683824884,123.1153352
2.501379084,123.5182926
1.421688962,123.9184772
0.42071495,124.3158686
0.426007037,124.7100385
0.556243687,125.1007769
0.300212685,125.4877087
1.298484911,125.8708969
2.060683895,126.2504515
1.540291603,126.6258024
0.655528866,126.9972417
0.971969357,127.3646262
1.80078883,127.7277482
1.488108147,128.0867724
0.74934073,128.4411353
0.318358763,128.7907599
1.711759988,129.1356577
2.337293237,129.4757751
1.695068276,129.8106366
0.637570808,130.1403917
0.852943247,130.4647749
1.756006979,130.7838132
1.530315243,131.0971156
1.230789302,131.4043172
0.352422435,131.7053535
1.245214376,131.9999556
2.325082785,132.2878849
1.320100948,132.5697646
0.640071201,132.8458956
1.567516915,133.1164953
1.866725494,133.3814698
2.92246313,133.6414082
3.289917404,133.8963155
2.07769578,134.1464551
0.96611917,134.3922891
0.798704157,134.6339918
0.458085843,134.8718235
1.479693542,135.1059148
2.424884299,135.336365
2.190378438,135.5634183
2.207271832,135.7883358
2.428897833,136.0113183
2.07034865,136.2326132
1.337141767,136.452404
0.412969068,136.6706858
1.483819404,136.8878616
2.559071146,137.1042467
2.919394587,137.3199325
1.63158601,137.5350838
0.621815159,137.749782
0.237378475,137.9638958
1.175211414,138.1776702
2.016398229,138.3912931
2.945726425,138.6043577
2.410170859,138.817256
0.868916953,139.0300566
0.78562316,139.2423313
1.160057461,139.4545839
1.567042968,139.6664218
1.021395491,139.8781385
0.572616913,140.0892881
1.219249715,140.2997826
0.743839925,140.5095812
0.559940354,140.7183919
1.208483843,140.9265199
0.412307378,141.1338853
0.565202979,141.3404974
0.387267265,141.5459427
0.554583468,141.7500683
1.052644221,141.9535099
1.735502593,142.1556148
1.478234347,142.3557845
0.308356507,142.554208
0.951342634,142.7506314
1.146105827,142.9455225
0.93516378,143.1383457
1.010944256,143.3293018
1.086374463,143.517969
1.471591246,143.7042883
0.639716795,143.8878707
0.447684512,144.0686135
1.493900347,144.2466941
1.778219305,144.4216018
0.560638331,144.5933476
0.182824597,144.7624089
0.862641478,144.9288517
2.148520066,145.0926386
3.924955197,145.2539675
2.117616416,145.4120238
0.507386957,145.5665288
1.710919383,145.7176663
2.186261944,145.8650888
1.521892888,146.0087936
0.495083611,146.1486401
0.557751265,146.2843286
1.819364845,146.4160129
2.639825728,146.5440989
2.091216061,146.6686559
2.637631646,146.790071
2.773835785,146.9086633
1.270836213,147.0238745
1.453274033,147.136113
4.218125068,147.245373
4.900094325,147.351856
4.182714731,147.4560614
3.372395634,147.5580818
1.448267872,147.6577407
0.87937313,147.7551444
1.844353372,147.8503827
1.955467234,147.9429482
2.175458798,148.033259
2.19839305,148.1209764
2.572417547,148.205567
1.9757854,148.2877506
2.005498107,148.367271
1.114761803,148.4443585
0.681785317,148.518829
0.498431643,148.5907142
0.437697455,148.6603157
1.733181189,148.7272523
4.156530689,148.7920337
3.313511429,148.8547701
1.192715603,148.9155032
0.206651169,148.9742664
0.570073446,149.0310737
2.216308689,149.0860288
3.51494097,149.1392371
3.681820733,149.190946
3.617014938,149.2412339
1.76261964,149.289757
2.454259503,149.3369983
5.664053268,149.3833451
5.870793902,149.428886
5.382665054,149.4736956
4.084741018,149.5175566
2.018671488,149.5607856
0.213782593,149.6031057
0.700655707,149.6446553
2.363424767,149.6853327
2.993480006,149.7252049
3.94558399,149.7645181
3.905408647,149.8029608
1.858131318,149.8408843
0.40204618,149.878668
0.493339706,149.9159388
0.609968029,149.9525166
2.701007427,149.9889293
4.634321879,150.0246927
4.357267556,150.0602687
3.377026645,150.0959427
1.088914542,150.1311588
1.08522387,150.1660802
1.94697776,150.2005322
1.871301724,150.234375
0.562336546,150.2676112
1.351336886,150.2998794
0.395850944,150.3308639
1.519901556,150.3603751
3.258320332,150.3883331
3.431008765,150.4145363
2.665489765,150.4390431
1.533325727,150.4618898
1.483921644,150.4827606
1.180980958,150.5020391
3.504959202,150.5192924
2.91147161,150.5347382
1.315110271,150.5485673
0.62435285,150.5606292
0.58020212,150.571132
0.663607947,150.5805494
1.224097277,150.5888379
1.915625809,150.596388
1.269212178,150.6032286
0.73963648,150.6091573
1.52198184,150.6141617
0.662517581,150.6182266
0.109365576,150.6216712
1.191049499,150.6240087
0.600465717,150.6253811
1.207612276,150.6257297
0.558358885,150.6249106
1.083113347,150.6227599
1.68396528,150.6191921
1.149180005,150.6145393
0.43562836,150.6086298
1.510284693,150.6015592
1.962845115,150.5937432
3.139844502,150.5852816
2.939658756,150.5766732
1.298570768,150.5676683
1.145914159,150.5586513
2.175035632,150.5499732
1.760714281,150.5415005
1.182520568,150.5332433
1.804352149,150.5255247
1.873038513,150.5182751
1.348943158,150.5116167
0.303799114,150.50533
0.38125696,150.4992556
0.155589808,150.4934224
0.65594403,150.4875496
0.877954895,150.481697
0.694258696,150.475771
1.1919052,150.4694935
1.24812639,150.4628334
0.841553232,150.4558153
0.418055856,150.4479282
1.291222987,150.439173
1.635254384,150.4294405
1.359217124,150.4187831
0.295969395,150.4068681
0.588533461,150.3932395
0.708113292,150.3777425
0.439727393,150.3602094
0.134043056,150.3405917
0.224372645,150.3188829
0.135468356,150.2948091
0.086993327,150.2682236
0.217078602,150.2388939
0.122869521,150.2066852
0.474551228,150.1712868
0.927645145,150.1322789
0.215006373,150.0896646
0.327785671,150.0427915
0.0777835,149.9916964
0.251735223,149.9358956
0.346999953,149.8750222
0.401417814,149.8091484
0.718956579,149.7380621
0.235670577,149.6614335
0.378768031,149.5790841
0.575589914,149.4907113
0.673954084,149.3965872
0.818462461,149.2964809
0.273152993,149.1905367
0.48477189,149.0786434
0.699077971,148.9606499
0.382598191,148.8368347
0.304633224,148.7071542
0.610647537,148.5717448
1.466079908,148.4306522
1.951779365,148.2840424
1.675728984,148.1323864
0.555056855,147.9759024
0.893455328,147.8151064
0.865502319,147.6503833
1.198257546,147.4820653
1.301684399,147.3101743
1.64823813,147.1344957
1.229021362,146.9559988
0.252664905,146.774284
0.606839709,146.5895367
0.82334013,146.4022141
0.405797118,146.2127203
0.219272072,146.0209816
0.114732697,145.827303
0.110883662,145.6315285
0.275524067,145.4340255
0.025118758,145.2348972
0.277048645,145.0345295
0.380497667,144.8326164
0.111717412,144.6290941
0.065050262,144.4236464
0.072638331,144.2164443
0.302310494,144.0070689
0.817627895,143.7953901
0.822996196,143.5811455
1.001646607,143.3640702
0.746093866,143.1440426
0.134702587,142.920719
0.323627688,142.6947995
0.37436069,142.4664118
0.44480908,142.2353198
0.490595726,142.0017393
0.193438145,141.7652521
0.436573344,141.5259369
0.334129253,141.2839101
0.04703768,141.0387438
0.22484016,140.7902575
0.331267521,140.538283
0.106448836,140.2826335
0.18757954,140.0230687
0.804796638,139.759578
0.914853966,139.4917781
0.767915163,139.2195087
0.271349159,138.9425825
0.242694395,138.6607088
0.764644083,138.3731337
1.159314369,138.0796776
1.169366582,137.7800855
1.090128226,137.4742217
0.786460116,137.1619914
0.559201337,136.8428782
0.349500241,136.5170655
1.165879218,136.184388
1.500398153,135.8448739
1.109936881,135.4985035
0.432973005,135.1455728
0.056906904,134.7863694
0.226103365,134.4208599
0.88298497,134.0493412
1.267706009,133.6720286
1.314779995,133.2888493
0.983988113,132.9000002
0.431416345,132.5053237
0.237956388,132.1053482
1.056668734,131.6995677
1.570134996,131.288705
1.964911825,130.8730271
1.486175359,130.4525804
0.951110609,130.0273984
0.293972836,129.5978255
1.145825376,129.1636504
1.018987515,128.7251209
0.328579607,128.2825087
0.151941654,127.8359371
0.229633795,127.3860147
0.730986745,126.9329672
0.565197851,126.4772146
0.280876536,126.019233
0.099248719,125.5596088
0.600077558,125.0985856
0.708897118,124.6370158
0.361503446,124.1750195
0.617747169,123.7132444
0.574844943,123.2521343
0.148973608,122.7920838
0.086584631,122.3332375
0.104869963,121.875827
0.122069356,121.4197961
0.497394413,120.9649273
0.38771231,120.511143
0.378507463,120.0585818
0.925229464,119.6067845
0.558502062,119.1562391
0.12000877,118.7064604
0.273300984,118.2571716
0.48287583,117.8084835
0.516318321,117.3602879
0.309712162,116.9126566
0.07430662,116.4653772
0.095491126,116.0183318
0.308656915,115.5707611
0.522885482,115.1228374
0.085279157,114.6748744
0.438764074,114.2263592
0.814512296,113.7774899
0.686392049,113.328313
0.783927802,112.8778868
1.422388035,112.4263244
1.276603943,111.9734961
1.255428114,111.5190785
0.480650538,111.0628793
0.250019758,110.6046838
0.361610629,110.1440075
0.358976789,109.6809046
0.416531648,109.2152347
0.351543544,108.746825
0.632556747,108.2754648
0.374574342,107.8010644
0.120757146,107.3231625
0.21873605,106.8419559
0.672639559,106.3573981
0.41855314,105.86938
0.073692239,105.3778508
0.467216438,104.882646
0.317879933,104.3837397
0.63829515,103.8810573
0.883624609,103.374666
0.681062489,102.864325
0.613405783,102.350673
0.445636638,101.8336261
0.530665964,101.3134887
1.379464032,100.7901689
1.535029298,100.2639126
1.757991089,99.73488686
1.502085201,99.20321093
0.439287136,98.66907362
1.271023126,98.1329224
1.657692596,97.59451301
1.290586335,97.05431869
0.741119041,96.51271169
0.134497016,95.97008244
0.059194755,95.42644207
0.219832122,94.8822157
0.208874799,94.33749769
0.213083477,93.79265437
0.475657836,93.2481635
0.550034602,92.70431945
0.528187242,92.16142639
0.72877904,91.6194565
0.256450706,91.07878612
0.239279137,90.54021111
0.123059172,90.00374895
0.233767656,89.4691818
0.530776939,88.93711097
1.414141584,88.4075549
1.248085898,87.88082263
0.447214412,87.35690364
0.558779192,86.83537125
0.897031285,86.3165611
0.983050307,85.80084208
1.27092902,85.28852378
0.437551832,84.77966276
1.159937789,84.27326639
0.972830757,83.76978036
0.378903362,83.26868576
0.332484074,82.77017059
0.504138027,82.27415216
0.087660759,81.78071894
0.452166063,81.28938717
0.430188835,80.80032151
0.342879135,80.31346191
1.354712674,79.82815528
1.475101513,79.34460201
0.706281833,78.8626254
0.430758909,78.38159909
0.413957513,77.9014509
0.43272243,77.4216933
0.877207291,76.94249881
1.196021081,76.46414642
1.475798271,75.98585458
1.304432316,75.50791885
0.380336549,75.02995166
1.059580174,74.5521111
1.2079701,74.07400645
0.639708038,73.59591492
0.964304675,73.11772511
0.586045444,72.63983468
0.085434695,72.16254908
0.434078868,71.68570916
1.223509647,71.209198
0.958172009,70.73317448
0.23991146,70.25848118
0.99391016,69.78475357
1.681841101,69.31235685
0.769387035,68.84162955
0.073854145,68.37296544
0.045023096,67.90610895
0.111907589,67.44157832
0.343478709,66.97972632
1.318830513,66.52063743
2.53838871,66.06488801
2.79523463,65.61297205
2.231167108,65.16498007
0.693519827,64.7215476
2.400645444,64.28308997
3.195004784,63.84983486
3.202870492,63.42181402
2.9545871,62.9994418
2.927697897,62.58282033
1.071587759,62.17198396
2.31389666,61.76693461
3.843700176,61.36766808
2.711034672,60.9743209
0.285028222,60.5863135
0.991359437,60.20346654
2.25812516,59.8256585
2.48473107,59.45268386
0.976337816,59.08381606
2.159757288,58.71887783
2.371986592,58.35727283
1.714463053,57.99887562
1.228372571,57.6428853
1.563749271,57.28947059
2.144117572,56.93779811
1.957725762,56.58798867
0.832747486,56.23952623
