ch1,ch2,ch3,angle
2.935951612,6.014796513,5.110228991,36.41244362
2.309643456,4.02198985,4.747816962,36.26426127
0.678078348,4.931199065,2.13572652,36.11690175
1.49140717,3.641371052,0.816891228,35.97020624
2.670526071,7.775065605,2.78643688,35.82408567
3.423098564,5.038511477,4.492475602,35.6785181
3.336422515,18.29785615,5.489558858,35.53279225
2.066103728,31.88584195,5.262060765,35.38686636
0.751877116,30.42221818,3.974416026,35.24093524
0.370804763,12.3058042,1.46269981,35.09481037
1.027011137,17.04001659,1.311735475,34.94859468
1.108977452,39.40071532,3.424307423,34.80182664
0.63887884,48.6816094,4.925791991,34.65450332
0.353329738,43.4077669,5.318702592,34.5065697
0.255586113,35.93461827,4.259305776,34.35805246
0.486523917,11.02151549,1.755891755,34.20890485
1.549102452,22.99720916,0.576670998,34.05907846
3.386387778,47.47837017,0.801625771,33.90836757
2.634769676,63.06171748,0.396779567,33.75658306
0.681724245,56.98837698,0.729567768,33.60366475
2.105173878,28.9014734,0.784373294,33.44956793
3.339378834,7.861827775,3.094013473,33.294056
2.929292914,28.86897393,4.993835019,33.13707689
2.077193007,40.27347399,5.20053852,32.97851968
1.26825868,43.02491267,4.211521405,32.81853048
0.606607123,31.21590048,2.944803402,32.65694101
1.231804977,12.548556,1.369356372,32.49393581
2.758630021,7.463861166,1.183931528,32.32912765
3.44564005,5.088674571,4.134470846,32.16275353
2.49690602,15.54246233,5.981897574,31.99493345
0.598830163,33.09073082,5.589612268,31.82579884
0.386459474,29.90088113,3.558667996,31.65563001
0.129087026,21.04966153,1.131655693,31.48424073
0.187017558,12.69639759,0.111006154,31.3117787
1.99560547,3.735931894,0.287338547,31.1383733
3.927021351,12.4414529,0.876489063,30.9642205
2.366263885,30.63939704,2.009400384,30.78932125
0.511747136,35.56450043,3.116241624,30.6138548
1.579301969,22.36604583,2.99774866,30.438162
2.974826713,5.939217919,1.315999911,30.26209765
2.158640802,11.5518129,0.863389064,30.08585302
0.382327374,15.69831108,2.222129855,29.90960571
0.352366063,13.49380659,1.637678167,29.73343154
1.169511557,26.19013323,0.877152436,29.55728925
1.611532566,38.714474,2.52830447,29.38128496
1.143562453,33.40168544,2.1630298,29.20543326
0.772358974,11.4048769,0.67432053,29.02975257
1.958497092,15.09787607,0.308719352,28.85450885
1.727842502,38.69481718,0.559872367,28.67959234
1.971940072,54.95486758,0.333496363,28.5050603
4.90894369,47.90028209,0.607249939,28.33132469
4.677513002,25.19361525,2.194945624,28.15841587
2.051205954,5.171814053,4.510737084,27.98622408
1.001626,1.498063928,5.293300973,27.81495838
2.475925715,2.639939315,2.904583201,27.64469745
2.653707011,23.57508511,0.925081281,27.47564025
2.439714236,56.6221381,3.599737625,27.30783548
1.641545551,74.33228267,5.62240616,27.14126943
0.503181349,62.66506413,5.908849806,26.97629418
0.236742786,18.89969559,4.190205696,26.81290514
0.363710089,21.03944819,1.787516597,26.65127467
1.36146416,47.94398028,0.300725122,26.49125698
1.147526694,60.68466238,0.862077171,26.33321569
0.645451715,59.81342206,2.276033605,26.1770828
0.557108196,49.20486857,3.9199801,26.02269501
0.289855556,28.29184312,5.140566285,25.86999326
0.130003211,7.897375777,4.676630478,25.71898702
0.31091825,31.03471561,3.325867715,25.56936332
0.616665513,49.43174976,1.37514419,25.42069452
0.894433706,46.55388892,1.613887398,25.27287055
1.074146234,32.52000564,4.952886137,25.12550846
0.966876368,13.70555816,7.584236994,24.97869475
0.989092315,10.15409991,7.740281429,24.83245886
0.615275128,18.83295793,4.6001788,24.68640611
2.228501849,7.637743348,1.371314205,24.54069712
3.022133612,12.86709722,5.04988056,24.39505545
1.876034915,10.49010937,7.490389164,24.24939421
0.649700059,11.92891578,7.025608442,24.10349944
0.02832628,25.47033419,4.234649982,23.95749815
0.061860894,21.62275069,0.953802624,23.81085985
0.177797013,6.947658879,1.540350954,23.66352494
0.986717463,5.144096251,2.20696238,23.5153011
2.764091,5.476731431,2.535928426,23.36619142
3.825429594,3.353685754,3.246618047,23.21583994
2.674726151,7.992926377,4.239705938,23.06394792
0.583960711,3.437109726,3.805474777,22.91047147
1.121019624,2.299408996,1.164582843,22.75512814
1.88738828,2.495726191,3.233721942,22.59821098
3.306230074,3.526283803,4.872727242,22.43923306
4.540164504,4.057748809,4.757469693,22.27810358
4.124825044,21.71204743,3.728772394,22.11461219
1.878473115,41.16561169,2.112881845,21.94871802
1.553920897,43.47566546,0.730905476,21.78044208
4.280874557,16.89278349,3.114347937,21.60950449
5.378239875,19.96345794,5.140364837,21.43592892
4.854106298,36.11231276,6.027312473,21.25957159
2.911999029,36.32613016,5.515576927,21.08066557
0.553611431,30.182428,3.125282064,20.89928571
0.621017754,21.82647478,0.769852382,20.71535291
0.751519756,20.41185546,1.627427849,20.5294158
3.015178602,23.14915936,0.510597013,20.34178923
6.857785684,8.568116406,0.315925918,20.15258229
7.299152404,27.16202404,3.57008563,19.96228729
4.324941606,49.36768992,9.098067927,19.77111634
0.860824737,54.25390942,11.69014831,19.57926187
1.88971267,44.08351537,9.171797868,19.387657
3.546634571,20.92359694,4.044525463,19.19613726
5.078177628,6.780888818,1.457575741,19.00534101
6.273597162,26.75753063,5.621699091,18.81565128
7.054546103,36.41177439,9.96133532,18.6273391
6.569782169,43.71127594,13.89847238,18.44036674
2.610564682,43.44671288,15.45970794,18.25513614
4.065182215,23.24122465,12.96947043,18.07198702
7.147255599,4.405696948,6.28717142,17.89139336
8.956696831,11.17568642,2.807542816,17.71349556
8.615607868,20.27234083,10.37831052,17.53853679
6.048580777,30.25784504,15.98652504,17.36667946
1.852077803,34.21932868,18.09748202,17.19816191
3.600212948,35.95203884,16.31073794,17.03318465
6.916873621,30.12313547,9.825742994,16.87180541
8.081510242,12.13539804,2.357238774,16.71439575
8.076645778,23.15605731,7.512081427,16.561075
5.80933889,62.63817392,14.12648225,16.41164301
1.501543718,65.01190767,17.44676924,16.26598096
1.932212169,31.67590426,15.83020891,16.12411601
1.872196283,8.323807015,10.4610851,15.98614583
3.111980533,24.8422519,4.630179278,15.85180893
8.438778169,24.39066795,1.749447203,15.72127999
11.79901337,14.81755723,8.999602756,15.59465843
10.46310867,30.05992959,17.44330149,15.4718558
4.622830891,47.12674332,21.78542401,15.35263758
3.357136705,42.08237043,19.47164027,15.2369928
9.827909521,13.64476133,10.72182814,15.12445474
12.78683856,28.56151881,3.362704925,15.01512119
11.49539926,58.05604785,13.55629823,14.90878474
6.660840113,68.14810363,21.72893851,14.80507799
1.464898035,57.33677139,22.70607162,14.70392025
3.627451713,28.64670854,16.90974445,14.60514179
4.965360233,14.00799039,8.101786717,14.50827564
6.272132038,42.05212551,1.746691907,14.4131313
7.042310726,49.56262585,6.366192399,14.31970046
5.685106559,54.33522915,12.35045317,14.22774801
2.56977789,50.29847941,16.28546628,14.1369036
1.18230562,24.23663433,16.45517881,14.04695442
3.114339627,6.514396849,12.76397561,13.95764949
2.480081928,16.04918224,7.046777255,13.86870833
1.46294749,21.92236343,1.534606035,13.78003616
1.737153592,27.90318742,4.070457865,13.69119316
2.647399562,38.89795899,7.876537722,13.60227451
3.081153669,54.7434131,10.30628713,13.51318749
2.993220739,43.19376628,11.2496957,13.42369291
2.431792194,10.9501378,10.61150849,13.33359991
1.055219243,35.09563357,8.125840304,13.24279927
0.819450852,53.86657317,4.416919271,13.15113687
1.540289549,47.66972478,0.931463346,13.05882456
2.576354394,21.11823056,2.684471796,12.96583794
4.292132966,7.540588055,4.644832151,12.87213476
4.266837826,18.18965726,5.434667978,12.7777394
3.041781487,20.96833294,6.106064364,12.6826003
2.214633777,28.37677845,6.874407714,12.58656024
1.231573334,21.62107017,7.258922163,12.48958723
0.39650095,9.571172215,7.353717218,12.39190268
1.249117761,33.03932954,6.598999408,12.29301916
3.150946701,42.16784297,4.394788105,12.19319018
4.693508125,30.91959783,1.26294726,12.09246821
5.133703852,7.987668734,4.926038023,11.99044513
4.305762565,19.50861979,9.526820239,11.88777564
2.542781764,37.00580742,12.33761655,11.78418644
0.603502316,42.66059955,13.76625729,11.67987304
1.62351129,35.64468746,10.95222588,11.57506268
2.631461533,19.49271976,5.514759768,11.46995603
2.954324124,6.340389896,1.191974714,11.36468215
3.315452264,3.595747138,3.574534342,11.25914359
3.876948953,12.77747269,5.925619216,11.15343643
4.166208496,46.21936517,7.416108747,11.04797844
3.311563472,69.72582025,9.012997633,10.94265864
1.843334917,69.6991601,10.33137142,10.83814146
0.459242868,43.74741447,10.04106847,10.73444083
1.644996824,11.91055748,7.747022589,10.63102661
3.632314854,43.89708727,4.387902203,10.52814703
4.522959157,73.7554306,1.023611252,10.42558921
4.025063702,80.84095951,2.776266376,10.32334607
2.719479107,63.13387348,6.42705274,10.221473
1.44602165,31.46047186,10.10103312,10.11986852
0.432030648,7.628010671,12.22059295,10.01883062
2.794632631,30.40833198,12.21356644,9.918295979
7.220015304,57.15189684,10.17631291,9.818651713
10.0732297,66.61447252,6.061306525,9.71994159
9.132676438,54.05922268,1.824497479,9.621983659
3.595254112,28.40405467,6.21066804,9.525062066
4.802747206,8.694709817,9.477685981,9.429209519
13.30478812,38.38723552,9.749696092,9.334676808
20.06128897,62.23547483,7.477023537,9.241677754
22.15614228,45.9696663,3.981237889,9.150371877
16.97837223,15.01159303,1.08853253,9.06091828
6.686294297,6.024810107,4.080666122,8.973653011
4.33962681,34.72813214,3.874672888,8.888671058
10.65617305,64.10640027,2.277951941,8.806052175
13.24835999,65.41996855,9.162602386,8.726030356
16.45172869,34.27668043,12.16896797,8.649045595
18.03774889,12.93684965,8.995861676,8.574913036
16.53991068,42.95828162,2.491675793,8.503706926
11.0710493,59.74146817,4.313378124,8.4354466
3.493111372,63.99318438,10.08031664,8.370105521
3.101247503,59.0808588,13.04767889,8.307609127
7.40306925,37.30969066,9.284352098,8.24782737
9.232955924,8.954674291,13.56229711,8.190525985
8.355583601,24.15272106,18.12007385,8.135675024
5.457016003,43.16907919,13.2342035,8.082999356
2.477168348,50.77206778,6.262828251,8.032357355
0.571395747,43.11072531,9.549834267,7.983743354
1.758386194,26.81226425,19.48966256,7.936940741
2.086120823,10.03388403,23.92361321,7.892057155
1.27348582,6.433109544,22.34254034,7.849197646
0.470316269,14.61307595,14.01891343,7.808172736
2.015189979,14.10413372,3.269442658,7.768814657
4.718835585,5.810237383,8.68975463,7.731031353
4.336900933,10.76212108,17.26538082,7.694793667
2.173288177,30.55394829,20.29870425,7.660217663
6.790042394,48.44597184,11.17405404,7.627344978
7.309995359,35.44767945,5.927242642,7.596268875
3.390879754,9.57156746,18.34488378,7.566837978
2.557194492,41.00288415,21.99581206,7.539373425
7.349697606,82.12368325,16.33744584,7.513543376
9.678642338,100.0600823,4.574755942,7.489660555
9.292731952,89.2881701,11.41760183,7.46764702
6.238426488,58.41349338,21.75913658,7.447182175
1.724393387,15.86893972,26.21346024,7.428188522
2.880911724,50.38481933,23.5282802,7.410593637
6.132867701,93.78787025,13.09601522,7.394195356
7.894001678,101.2532889,2.327719918,7.378692857
7.555238215,79.62988832,11.08487597,7.364041557
5.056208835,43.13257868,20.24836356,7.350485882
1.457216114,14.92531177,22.45326864,7.337701816
2.347074274,54.01686796,16.26376394,7.325683264
3.99127542,48.38723062,4.374260224,7.314559119
1.277932938,16.32479189,9.218458189,7.304174545
1.397426093,13.98059174,11.96364073,7.294769677
3.914403767,30.47726906,4.279657101,7.287004748
4.115146334,22.14468322,6.870157977,7.281151015
1.462219745,16.64127526,14.82566667,7.277395154
4.509857718,13.7439958,16.00351672,7.276148578
4.456393127,10.59663072,8.826949258,7.27769384
3.752637868,36.98090739,3.685412705,7.282671854
4.677373702,44.81022471,15.07269529,7.290914215
7.03976022,46.1239008,26.72849403,7.302681249
5.667657409,49.97270495,30.91360411,7.31803372
1.276675249,49.93997777,24.10097972,7.337134931
2.207833377,26.84601749,8.352845867,7.360270018
5.202238693,13.70519974,9.647666412,7.38753673
9.746797544,38.67313063,22.55228997,7.41950711
11.92764099,40.53798332,27.02131729,7.456040944
9.166992467,24.62358679,24.5865919,7.497396585
2.933302472,24.28477913,16.98351594,7.543770423
4.369645047,27.69307558,5.301829248,7.595204188
9.824061984,18.66433325,10.34931979,7.652108737
8.887203961,10.63799523,22.68572061,7.71439077
4.866861292,29.10430577,25.1208453,7.782427922
1.627713745,54.48940633,15.45437906,7.856391448
0.352090296,43.84706677,3.569794622,7.936299264
2.18460275,12.31825814,10.41085711,8.022202719
6.415589996,43.27106893,15.76282486,8.114222302
9.618576785,68.92042561,18.70466877,8.212522389
7.793961659,51.04707421,20.80098892,8.317342015
2.710207393,30.52835374,16.98735461,8.428841732
5.664490102,32.94778381,5.641593765,8.547283823
10.6742468,27.96262225,9.773070682,8.673148671
10.13403028,16.81655252,24.14627844,8.806141002
7.221708188,8.059287541,30.74501933,8.946389284
2.592982038,35.62311321,27.02298433,9.093850796
3.319265267,79.50101487,15.20803004,9.248548274
8.328857832,84.46693347,4.006203378,9.410627528
8.077881404,46.16461195,15.05564638,9.579787463
5.883233676,12.86396077,24.9058708,9.755811398
3.043307736,52.61373121,25.15243405,9.938482736
1.571351237,86.9810578,16.71467729,10.12753514
5.128736296,95.19547164,5.322605953,10.32259792
6.387432242,97.74630548,6.565934056,10.52376831
4.817724562,60.47764047,16.547719,10.73057453
2.555475999,17.04867386,20.80913396,10.94285379
2.144644375,72.02615045,16.96941647,11.15998152
0.825081912,129.3935056,7.48418572,11.3819637
2.072344195,149.5066137,2.859981897,11.6083486
4.634826124,117.741865,12.07131587,11.83918187
7.600895557,52.50762485,19.03858667,12.07399912
7.442250107,12.34342833,20.02847368,12.31259421
4.104971279,46.55309343,13.96118357,12.55488474
1.019251937,111.0249406,3.851358088,12.80075274
3.157967964,131.8120653,6.275487316,13.05029697
5.983849084,84.74297248,13.3429221,13.30319722
8.105421642,29.4741005,17.39259815,13.55979476
6.89857539,2.007213242,15.98609668,13.81995966
5.822305245,5.456613464,7.58621095,14.08377301
2.735975437,3.225460992,3.170662945,14.35118941
2.66885684,5.194473929,9.237326888,14.62257594
5.300104352,14.65476231,9.672096375,14.89771339
7.056938949,51.81411461,6.701372505,15.17649516
6.881478117,68.38305474,2.613093191,15.4591739
6.067934873,47.10902838,1.665169676,15.74581516
3.914351743,25.62518763,5.423559591,16.03654962
1.272733938,13.73360735,7.788924963,16.33148564
4.323509693,19.73338845,5.815975472,16.63065983
6.375506677,14.38610845,1.634812603,16.93420259
9.447054622,38.4895163,4.815933593,17.24179113
8.850280205,25.88321476,8.194361266,17.55357792
2.857525297,37.00569075,7.200690987,17.86977648
8.65492706,86.07255169,4.08261635,18.19042012
9.073390381,74.98570351,2.714137647,18.51553783
4.9678604,54.94847217,2.095690166,18.8452643
1.234440679,31.33991314,1.133853871,19.17978195
5.804335428,5.698781956,5.60538425,19.51904146
9.39318806,12.50937304,9.360850409,19.86325572
4.706943442,24.51581969,8.948217184,20.2125556
3.369737902,61.75418021,4.202422084,20.56707183
4.826928041,99.17512285,2.140865702,20.92659191
4.773649069,97.03103062,6.596797371,21.29124055
6.966216307,45.60042192,6.727311003,21.66110222
6.532018094,26.07328339,4.543262236,22.03597192
3.11853023,73.41582299,2.542014355,22.41585232
3.169962431,55.68721605,0.785319076,22.80046534
9.735730263,12.44729358,3.006777536,23.19015186
12.2798005,27.47528596,6.073691235,23.58483994
10.57012885,14.13440231,9.087570556,23.98410836
5.396216428,61.52601428,8.750315514,24.38802543
2.41329559,96.2868396,3.652204076,24.79612896
6.736849875,79.04662772,3.623412233,25.20837819
6.412205497,19.33825315,8.393525826,25.62419099
6.782935336,46.67409172,8.162791753,26.04368265
8.967069968,76.00315104,4.649802887,26.4668993
8.735753651,74.61006133,2.5824689,26.89358497
5.039943488,52.41496647,3.912276793,27.32351459
1.166413396,22.56956223,5.374505813,27.75668296
4.405099966,14.46389827,4.612816349,28.19313374
8.629136349,25.5272256,2.693528044,28.63274798
9.384315213,9.457064054,1.084037109,29.07549589
8.888901986,14.13847045,6.023879036,29.52168481
7.664229908,17.01673803,11.51201199,29.97155782
3.513247929,3.865595715,13.21210606,30.4248965
0.979300298,16.06385024,9.524619484,30.88209543
4.348270912,34.99838106,3.962868444,31.34301299
8.96104543,40.68122998,1.024594555,31.80797382
14.47488617,15.14630273,3.603685886,32.27716461
13.92784043,31.89869267,5.796987325,32.75038649
4.535409344,26.16398658,6.731965444,33.22783685
5.792613937,8.127543386,5.546163003,33.70904359
9.44262505,20.70225132,4.40348907,34.19446069
7.517771549,23.39699444,5.076775103,34.68379945
6.179801436,21.80259534,5.302486872,35.17693731
8.48090413,23.39659872,3.246680112,35.6735804
7.572281091,21.78258113,2.203058232,36.17382554
2.347418043,10.01038107,7.490322861,36.67764205
7.242246771,16.51233462,7.956561931,37.18514574
9.837212353,52.27080789,4.578395435,37.69598402
6.788638363,81.03200505,2.387580958,38.21027632
2.836761385,82.73576634,2.656552232,38.72799812
0.650094659,34.02544771,2.238244007,39.24902519
1.540048442,42.55205589,0.879015489,39.7736027
2.228039187,83.78576382,3.408825905,40.30173891
2.349562363,69.95338717,4.036755151,40.83325287
2.481391039,37.82654289,1.891393805,41.36795866
2.286758439,13.08722531,0.600459739,41.90620299
5.403319925,8.663721776,2.74758364,42.44769555
3.04086549,32.94679607,5.227766372,42.99244106
1.6262428,34.9585297,5.750280476,43.54063687
7.752429317,15.16234444,3.586284939,44.09229914
7.117996565,6.667698674,1.016752564,44.64719204
1.743276703,5.120373952,4.114399617,45.2052177
3.152793864,23.8521343,6.377410622,45.76621166
2.806733064,47.67646666,7.420835927,46.32993079
1.288879573,26.98332155,8.650158761,46.8959107
0.607317805,12.12871425,7.903984837,47.46417216
0.706060888,39.70741257,3.976322693,48.03458437
1.011569846,62.43803707,1.611870953,48.60681
0.571232831,56.42610436,4.846920851,49.18063033
2.25561869,46.373903,6.739753253,49.75573265
3.116213854,38.60644928,8.660106605,50.33181069
2.022813026,11.40641025,9.529169373,50.90891804
0.663374846,35.36477277,6.625058186,51.48706389
1.668863101,58.69595892,1.608976687,52.06601747
0.327731217,58.01405695,3.453907727,52.6453551
2.796501814,36.64798783,6.729247215,53.22516458
6.189477904,11.70461935,6.501199618,53.80494014
5.935594713,3.805310774,2.451315243,54.38481161
4.156814743,2.769390512,1.826285322,54.96456218
1.189568521,7.350176904,3.529152324,55.54441618
4.729211495,4.352217136,2.255317419,56.12416614
8.781981736,20.229533,0.814537383,56.70409293
9.068236385,32.10330987,3.251841753,57.28415199
7.24649512,11.58131357,4.673445391,57.86437488
1.922228491,4.064186351,3.520480426,58.44501361
3.537359381,10.89031816,0.864166585,59.02604235
5.641581216,34.08462353,1.463640361,59.60738819
6.358666886,36.82435435,2.114775004,60.18882453
5.672429915,13.31287353,1.96472249,60.77070539
2.068470345,46.8199724,1.055271902,61.35313456
0.690327646,70.5439576,1.22573624,61.93571257
1.658310403,52.68320353,3.045172172,62.51864044
4.05897523,12.79297045,2.133807149,63.10184986
3.920030921,30.73441449,0.862864684,63.68532539
2.07731525,31.43549918,3.355427115,64.26916013
0.826444846,19.1030311,5.590525509,64.85344193
4.009848408,10.14849967,7.306997469,65.43786937
5.59999638,8.87740468,6.66193111,66.02273023
3.397668897,33.26756361,2.241039689,66.60781296
1.31082322,43.94884346,5.286604941,67.19327452
3.978277115,22.92014635,10.12043263,67.7789992
4.857179745,8.219397124,9.38180653,68.36487782
4.28480767,20.7757269,5.858186932,68.95090886
1.731408965,21.58566238,1.688398142,69.53742705
0.345965023,35.02430574,2.322703962,70.12438081
0.720204312,45.07615602,4.807238169,70.71139456
0.962439452,41.88744397,4.881354248,71.29873564
0.379278568,16.48703123,2.658414221,71.88620411
3.076883073,14.75413424,1.03319602,72.47402597
4.699847956,43.28998876,0.6575485,73.06162585
3.66849881,48.24809088,0.76319699,73.64975003
1.141269579,46.46578444,0.361810189,74.23819509
1.15003733,28.97699529,0.734819636,74.8269091
1.910302086,5.844338513,1.069226611,75.41635992
2.919983568,23.91183167,0.541402078,76.00663113
4.269877972,51.17209818,0.545941468,76.59723569
4.622107099,59.6069225,0.750952706,77.18841728
1.827258541,55.86711631,0.373421851,77.78000739
3.630330763,37.81661185,1.796856313,78.37201177
5.098262152,10.34264288,2.95560317,78.96441858
2.559018484,25.49555908,2.192784173,79.55705952
0.488141827,41.95700024,0.785610742,80.15021993
1.356626217,63.40940467,3.524842315,80.74410222
1.298228855,83.12552,5.878170653,81.33878771
1.318710767,79.63815457,6.199037113,81.93450118
0.412331292,42.72168967,4.401486933,82.53090007
0.883250739,29.22196023,1.356873098,83.12782005
1.942819208,77.79124925,5.054486468,83.72535605
1.411626302,68.09286963,6.93872181,84.32317723
0.470369076,48.70350342,5.856838677,84.92197165
2.52847471,38.15039738,2.640295402,85.52147624
3.025532424,25.96609196,0.596218837,86.12139582
2.201411056,22.84159857,1.216887837,86.72170654
1.25792706,10.97685418,2.39703112,87.32210593
3.321875923,46.28366723,2.612160672,87.92334247
2.932097029,61.8572381,1.113625364,88.52437666
1.110488318,55.76511177,0.29191409,89.12533954
0.320730297,32.62553538,1.026019481,89.72623924
1.288500272,11.41466555,2.029664334,90.3265728
1.798097716,33.65292167,0.753881634,90.92605515
1.633734732,30.57376372,1.121585797,91.52438548
2.709158389,43.00701763,1.221971167,92.12105991
1.635000194,53.062399,1.550814512,92.71598582
1.297640312,31.02987547,1.240703612,93.30825539
3.270788384,13.9054313,0.675321574,93.89760952
3.283680551,38.07621776,2.002117353,94.48359698
2.341888864,47.45160465,1.706810138,95.0655688
0.611927599,49.06395407,0.547732264,95.64318902
1.847016877,41.08559803,1.916724624,96.21601157
2.130484591,35.40818751,1.780088728,96.78372569
1.82878029,11.53280465,0.868534301,97.34657936
1.382146254,24.30301231,0.346368694,97.90426373
0.483565642,48.21926239,1.347951204,98.45667089
0.739151689,66.82684681,2.498374119,99.0037417
1.162673474,68.72608296,2.712838164,99.5450023
0.965004083,29.27876399,0.803702473,100.0809036
0.396694869,20.50438141,2.221657552,100.6112706
0.831566801,48.99087248,3.023779786,101.1362624
0.3307134,55.11106835,3.131612471,101.6557884
1.389871972,34.14546145,1.176371456,102.169838
1.279922094,11.65442084,0.578363873,102.6783017
0.376806998,3.599168048,0.625088988,103.1815929
0.437654984,18.76800096,1.097632998,103.6798542
0.365801866,37.13326337,3.50782704,104.1731658
0.482386765,20.90987048,3.395284963,104.662078
0.894109442,9.033375995,1.263199217,105.1468118
1.407517786,14.554308,0.348408099,105.627657
0.403149167,3.946649147,1.024768154,106.1049594
0.966269271,11.40240588,1.426789238,106.5792253
0.847966904,16.38055671,0.722600043,107.0508699
1.032444368,19.98082989,0.277983754,107.5196266
2.286321711,13.86533625,0.286521066,107.9859385
1.52334356,5.368323384,0.545265497,108.4497911
1.484257057,28.03280277,1.211602193,108.9107545
2.410252242,43.76884604,4.729937943,109.3692097
1.810367264,39.65241658,5.145676394,109.8251814
1.00991468,14.39921514,1.875676918,110.2791627
1.006370487,18.46462962,3.302614521,110.7311275
0.277113664,27.26335258,6.143788002,111.18122
0.817625109,22.56666341,5.914593285,111.6294946
1.730883796,5.73916284,3.160659054,112.0761604
1.920810516,8.749398781,0.668285641,112.5208946
0.635432588,4.483754304,1.745021325,112.9634355
0.620594051,3.435666966,4.043228262,113.4038658
0.097655556,3.939824624,4.658349029,113.8418961
0.271963351,9.590953247,3.497313675,114.277776
0.911547168,21.9675873,1.055777538,114.7110736
0.713530637,35.90861365,2.396711922,115.1422063
0.198278818,33.86600936,4.446933036,115.5715992
0.929704212,18.67030281,4.561037418,115.9992738
1.316238997,14.89288101,2.801157579,116.4256572
1.71869997,52.56673202,1.113765482,116.8509127
1.527513316,78.25644294,4.654467908,117.2751581
0.448858617,77.61331964,6.393001832,117.6987494
0.186272086,61.64065863,5.41448054,118.1214504
0.168219726,20.4739312,2.551936494,118.543714
0.660382935,36.65732088,0.889994058,118.9655282
0.937453624,81.37569615,3.271779558,119.3866831
0.343922313,102.5213688,5.493716155,119.8071961
1.323933663,89.34930794,5.60528655,120.2270921
0.578740943,47.48507215,4.093139993,120.645663
0.217222854,9.480596092,2.817383402,121.0626073
1.326607178,26.73334412,0.902057306,121.4779058
2.904188523,33.77719862,0.923279059,121.8911002
2.313396886,43.49150285,2.353451198,122.3017658
0.810057616,69.25487219,3.837157654,122.7098934
1.683824884,74.36729774,5.559586029,123.1153352
2.501379084,46.83935782,5.316775481,123.5182926
1.421688962,11.55426424,2.676010096,123.9184772
0.42071495,25.02400389,0.933048921,124.3158686
0.426007037,38.45259279,2.761924429,124.7100385
0.556243687,54.72546534,3.869770382,125.1007769
0.300212685,70.11185581,3.841342694,125.4877087
1.298484911,53.15706784,1.630826071,125.8708969
2.060683895,16.89927827,1.419509897,126.2504515
1.540291603,47.91399997,3.312142936,126.6258024
0.655528866,83.36799811,4.04412426,126.9972417
0.971969357,80.98181255,3.491734553,127.3646262
1.80078883,40.20588608,1.193226233,127.7277482
1.488108147,19.93069875,1.286495943,128.0867724
0.74934073,54.98708727,3.946367981,128.4411353
0.318358763,74.2543507,6.645095981,128.7907599
1.711759988,80.56765613,7.732083954,129.1356577
2.337293237,69.61034164,6.636195056,129.4757751
1.695068276,30.54893661,3.092325091,129.8106366
0.637570808,31.7431592,1.407785117,130.1403917
0.852943247,80.75502818,5.866431108,130.4647749
1.756006979,102.7689888,9.160637389,130.7838132
1.530315243,92.40238425,9.23612691,131.0971156
1.230789302,50.93099819,6.511484108,131.4043172
0.352422435,9.808529035,2.967918104,131.7053535
1.245214376,22.12045788,0.71838107,131.9999556
2.325082785,39.54963462,2.63321603,132.2878849
1.320100948,50.24701691,4.545580246,132.5697646
0.640071201,65.8595747,5.771622187,132.8458956
1.567516915,61.42172088,5.806001448,133.1164953
1.866725494,30.07914665,4.457895827,133.3814698
2.92246313,8.37399296,1.530090384,133.6414082
3.289917404,23.04679638,0.845782912,133.8963155
2.07769578,19.67017853,1.333228864,134.1464551
0.96611917,14.11484474,1.746051604,134.3922891
0.798704157,11.3269453,2.197289528,134.6339918
0.458085843,9.468299965,2.990254641,134.8718235
1.479693542,17.37982775,3.141066032,135.1059148
2.424884299,16.76854634,0.982850838,135.336365
2.190378438,9.503180635,1.3027124,135.5634183
2.207271832,4.169506176,2.340824572,135.7883358
2.428897833,19.33020121,3.650002493,136.0113183
2.07034865,16.54376752,3.336230378,136.2326132
1.337141767,7.275590185,1.217385891,136.452404
0.412969068,33.27559909,4.722091835,136.6706858
1.483819404,45.4298931,7.615180541,136.8878616
2.559071146,33.21992331,6.351529151,137.1042467
2.919394587,9.217121543,1.893741827,137.3199325
1.63158601,29.74883692,1.846187234,137.5350838
0.621815159,47.65580734,4.194998165,137.749782
0.237378475,56.82779123,6.174183246,137.9638958
1.175211414,72.03785152,7.792584589,138.1776702
2.016398229,73.32513398,7.644048679,138.3912931
2.945726425,39.56815575,4.500673617,138.6043577
2.410170859,19.83802576,1.332748018,138.817256
0.868916953,72.96499204,5.384485797,139.0300566
0.78562316,109.4900378,8.677725336,139.2423313
1.160057461,116.0158267,9.617996394,139.4545839
1.567042968,85.31413489,7.426147939,139.6664218
1.021395491,36.22386008,3.233215458,139.8781385
0.572616913,17.75439979,1.22445222,140.0892881
1.219249715,62.36619215,4.307108954,140.2997826
0.743839925,93.45496079,6.658630591,140.5095812
0.559940354,113.8118195,7.944031864,140.7183919
1.208483843,106.1000533,6.610601041,140.9265199
0.412307378,57.71090851,3.868432191,141.1338853
0.565202979,20.26890285,1.038857435,141.3404974
0.387267265,84.70009347,3.787810072,141.5459427
0.554583468,128.2152538,6.805022152,141.7500683
1.052644221,117.6140229,7.805906903,141.9535099
1.735502593,73.41425263,6.734727324,142.1556148
1.478234347,16.21202312,3.263716101,142.3557845
