type,name,time_units,begin_time,frequency,count,units
signal,"Noraxon MyoMotion-Segments-Forearm RT-Course","s",0.0000,200,5328,"deg"

time,value
0.0000,-157.4361167
0.0050,-157.4199104
0.0100,-157.4037043
0.0150,-157.3874985
0.0200,-157.3699749
0.0250,-157.3512214
0.0300,-157.3313372
0.0350,-157.3104253
0.0400,-157.2885882
0.0450,-157.2659254
0.0500,-157.242535
0.0550,-157.2185166
0.0600,-157.193975
0.0650,-157.169024
0.0700,-157.1437891
0.0750,-157.1184096
0.0800,-157.0930379
0.0850,-157.0678375
0.0900,-157.0429799
0.0950,-157.0186411
0.1000,-156.9949976
0.1050,-156.9722225
0.1100,-156.9504812
0.1150,-156.9299285
0.1200,-156.9107068
0.1250,-156.8929458
0.1300,-156.8767612
0.1350,-156.8622542
0.1400,-156.849508
0.1450,-156.8385836
0.1500,-156.8295142
0.1550,-156.8045005
0.1600,-156.7814203
0.1650,-156.7603857
0.1700,-156.7415073
0.1750,-156.7242535
0.1800,-156.7085589
0.1850,-156.694064
0.1900,-156.6804527
0.1950,-156.6675214
0.2000,-156.6548002
0.2050,-156.6421641
0.2100,-156.6295862
0.2150,-156.6170645
0.2200,-156.6044645
0.2250,-156.5919964
0.2300,-156.5796836
0.2350,-156.5675913
0.2400,-156.5556735
0.2450,-156.5439112
0.2500,-156.5323376
0.2550,-156.520829
0.2600,-156.5094018
0.2650,-156.49779
0.2700,-156.4858796
0.2750,-156.4736695
0.2800,-156.4610906
0.2850,-156.4482568
0.2900,-156.434987
0.2950,-156.421139
0.3000,-156.4068425
0.3050,-156.3919897
0.3100,-156.3764514
0.3150,-156.3603056
0.3200,-156.3435799
0.3250,-156.3262185
0.3300,-156.3082211
0.3350,-156.2895307
0.3400,-156.2701424
0.3450,-156.2502798
0.3500,-156.2300107
0.3550,-156.2095153
0.3600,-156.1889194
0.3650,-156.1684447
0.3700,-156.1482373
0.3750,-156.1284039
0.3800,-156.1092327
0.3850,-156.0907266
0.3900,-156.0730579
0.3950,-156.0561299
0.4000,-156.0398124
0.4050,-156.0242643
0.4100,-156.0091021
0.4150,-155.9944879
0.4200,-155.9802687
0.4250,-155.9663597
0.4300,-155.9528457
0.4350,-155.9394518
0.4400,-155.9262305
0.4450,-155.9132337
0.4500,-155.9006357
0.4550,-155.8884091
0.4600,-155.876562
0.4650,-155.8650622
0.4700,-155.8537197
0.4750,-155.842802
0.4800,-155.8323201
0.4850,-155.8221228
0.4900,-155.8122082
0.4950,-155.8024951
0.5000,-155.7930645
0.5050,-155.7837534
0.5100,-155.7742968
