type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Upper arm RT-Orientation","s",0.0000,200,5128,""

time,x,y,z,w
0.0000,0.6406251595,-0.186585393,-0.2054573775,0.715941731
0.0050,0.6407299021,-0.1863881583,-0.2049812313,0.7160358523
0.0100,0.6408344605,-0.1861908728,-0.2045050315,0.7161297684
0.0150,0.6409388345,-0.1859935366,-0.204028778,0.7162234794
0.0200,0.6410523894,-0.1857814352,-0.2035117631,0.7163239872
0.0250,0.6411746964,-0.1855557701,-0.2029564528,0.7164305571
0.0300,0.6413052526,-0.1853178262,-0.2023659054,0.7165423341
0.0350,0.6414435124,-0.1850688975,-0.2017436654,0.7166583684
0.0400,0.6415889074,-0.1848102306,-0.2010936594,0.7167776452
0.0450,0.6417408584,-0.1845429849,-0.2004200868,0.7168991185
0.0500,0.6418987824,-0.1842682115,-0.1997273251,0.7170217396
0.0550,0.6420620942,-0.1839868465,-0.1990198554,0.7171444797
0.0600,0.6422302044,-0.1836997135,-0.1983021921,0.7172663525
0.0650,0.642402514,-0.1834075431,-0.197578806,0.717386436
0.0700,0.6425784047,-0.1831110054,-0.1968540608,0.7175038901
0.0750,0.6427572248,-0.1828107522,-0.1961321722,0.7176179693
0.0800,0.6429382796,-0.1825074651,-0.1954171805,0.717728026
0.0850,0.643120825,-0.182201903,-0.1947129306,0.7178335083
0.0900,0.6433040712,-0.1818949449,-0.1940230585,0.7179339481
0.0950,0.6434871935,-0.1815876243,-0.1933509808,0.7180289442
0.1000,0.643669344,-0.1812811443,-0.1926998848,0.7181181496
0.1050,0.64384966,-0.1809768706,-0.1920727267,0.7182012637
0.1100,0.6440272817,-0.1806763069,-0.1914722381,0.7182780204
0.1150,0.6442013762,-0.1803810616,-0.1909009267,0.7183481717
0.1200,0.6443711603,-0.180092809,-0.1903610638,0.7184114791
0.1250,0.6445359158,-0.179813243,-0.189854666,0.7184677144
0.1300,0.6446950008,-0.1795440226,-0.1893834694,0.7185166674
0.1350,0.6448478626,-0.1792867087,-0.1889488929,0.7185581578
0.1400,0.6449940502,-0.1790426963,-0.1885519906,0.7185920505
0.1450,0.6451332285,-0.178813138,-0.1881933883,0.7186182768
0.1500,0.645265194,-0.1785988622,-0.1878732023,0.7186368594
0.1550,0.6455509776,-0.1780626964,-0.1870156874,0.7187369089
0.1600,0.6458268607,-0.1775449122,-0.1861988539,0.7188292266
0.1650,0.6460925885,-0.1770445388,-0.1854202004,0.7189151185
0.1700,0.6463487266,-0.1765608414,-0.1846793978,0.7189945152
0.1750,0.6465948173,-0.1760930392,-0.1839758588,0.7190683328
0.1800,0.6468299786,-0.1756403415,-0.1833054841,0.7191387548
0.1850,0.6470557866,-0.1752000876,-0.1826683049,0.7192051368
0.1900,0.6472721557,-0.1747734527,-0.1820614425,0.7192681196
0.1950,0.6474784341,-0.1743580664,-0.1814843856,0.719329104
0.2000,0.6476746438,-0.1739531057,-0.1809328878,0.7193894376
0.2050,0.6478616192,-0.1735582831,-0.1804052219,0.7194489563
0.2100,0.6480391112,-0.1731720894,-0.1799010443,0.71950841
0.2150,0.6482075026,-0.1727937683,-0.1794178441,0.719568332
0.2200,0.648368144,-0.1724240283,-0.1789510709,0.7196285282
0.2250,0.648520057,-0.1720595232,-0.1785010333,0.7196906539
0.2300,0.6486639682,-0.1717011218,-0.1780640423,0.719754804
0.2350,0.648799339,-0.1713491327,-0.1776383943,0.7198218483
0.2400,0.6489260204,-0.1710031995,-0.1772226254,0.7198923995
0.2450,0.6490444845,-0.1706629271,-0.1768157187,0.7199664049
0.2500,0.6491554479,-0.1703294274,-0.1764154862,0.7200435173
0.2550,0.6492584559,-0.1700019806,-0.1760188421,0.7201250942
0.2600,0.649353087,-0.1696812509,-0.1756266815,0.7202111567
0.2650,0.6494387877,-0.1693658762,-0.1752389536,0.7203025546
0.2700,0.6495156396,-0.1690573957,-0.1748529498,0.7203995258
0.2750,0.6495845353,-0.168755091,-0.1744688804,0.7205013952
0.2800,0.6496441273,-0.168459258,-0.1740880672,0.7206090002
