type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Forearm RT-Orientation","s",0.0000,200,5128,""

time,x,y,z,w
0.0000,0.6543425751,-0.2107202057,-0.2167392661,0.6931499693
0.0050,0.654336091,-0.2103164853,-0.2165147309,0.6933488497
0.0100,0.6543294414,-0.2099127144,-0.2162901427,0.6935475532
0.0150,0.6543226265,-0.2095088929,-0.2160655017,0.6937460797
0.0200,0.654312315,-0.2090751071,-0.2158267064,0.6939609693
0.0250,0.654298023,-0.208614494,-0.2155759351,0.6941909724
0.0300,0.6542793243,-0.2081307708,-0.2153156275,0.6944345387
0.0350,0.6542558831,-0.2076280949,-0.2150483679,0.6946898682
0.0400,0.6542274853,-0.2071109174,-0.2147767794,0.6949549629
0.0450,0.6541940635,-0.2065838397,-0.2145034258,0.6952276784
0.0500,0.6541557067,-0.2060514856,-0.2142307229,0.6955057829
0.0550,0.6541126558,-0.2055183957,-0.2139608657,0.6957870152
0.0600,0.6540652942,-0.2049889462,-0.2136957684,0.6960691356
0.0650,0.6540141342,-0.2044672768,-0.21343702,0.696349972
0.0700,0.6539598042,-0.2039572204,-0.2131858594,0.6966274586
0.0750,0.6539030339,-0.203462236,-0.2129431704,0.6968996678
0.0800,0.6538446422,-0.202985354,-0.2127094867,0.6971648328
0.0850,0.653785527,-0.2025291472,-0.2124850037,0.6974213593
0.0900,0.6537266485,-0.2020957288,-0.212269604,0.6976678297
0.0950,0.6536690083,-0.2016867691,-0.2120629019,0.6979030021
0.1000,0.6536136237,-0.2013035267,-0.2118643056,0.6981258032
0.1050,0.6535614936,-0.2009468998,-0.211673098,0.6983353185
0.1100,0.6535135616,-0.2006174912,-0.2114885226,0.6985307809
0.1150,0.6534706867,-0.2003156768,-0.211309861,0.6987115527
0.1200,0.6534336202,-0.2000416688,-0.2111365009,0.6988771085
0.1250,0.653402976,-0.1997955694,-0.2109679972,0.6990270278
0.1300,0.6533791977,-0.1995774092,-0.2108041184,0.6991610011
0.1350,0.6533625316,-0.1993871668,-0.2106448699,0.699278842
0.1400,0.6533530102,-0.199224764,-0.2104904863,0.6993805063
0.1450,0.6533504511,-0.1990900341,-0.2103413966,0.699466113
0.1500,0.6533544755,-0.1989826545,-0.2101981592,0.6995359651
0.1550,0.6533448691,-0.1985691555,-0.2097687583,0.6997912836
0.1600,0.6533389325,-0.1981878261,-0.2093509859,0.7000299919
0.1650,0.6533356365,-0.1978369033,-0.2089422934,0.7002543993
0.1700,0.6533345741,-0.1975148731,-0.208544603,0.7004648155
0.1750,0.6533350325,-0.1972199477,-0.2081579918,0.7006624565
0.1800,0.6533384329,-0.1969496528,-0.2077818444,0.7008469387
0.1850,0.6533429142,-0.1967039923,-0.2074155131,0.7010202428
0.1900,0.6533477554,-0.1964775643,-0.2070567607,0.7011852644
0.1950,0.6533537586,-0.1962685697,-0.2067070016,0.7013413792
0.2000,0.6533607993,-0.1960739291,-0.2063628697,0.7014905889
0.2050,0.6533679462,-0.1958898378,-0.2060244234,0.7016348304
0.2100,0.6533746586,-0.1957145041,-0.2056916415,0.7017751328
0.2150,0.6533812958,-0.1955462277,-0.2053625958,0.7019122163
0.2200,0.6533865685,-0.1953836437,-0.2050364635,0.7020479132
0.2250,0.6533910699,-0.1952241882,-0.2047125679,0.7021825907
0.2300,0.6533930654,-0.195065961,-0.2043921977,0.7023180209
0.2350,0.6533931846,-0.1949064618,-0.2040737081,0.7024547951
0.2400,0.6533919612,-0.1947430046,-0.2037573552,0.7025930881
0.2450,0.6533879953,-0.1945749206,-0.2034438057,0.7027341929
0.2500,0.6533821139,-0.1944010881,-0.2031308952,0.7028782751
0.2550,0.6533752302,-0.1942201554,-0.2028190904,0.7030247196
0.2600,0.653366075,-0.194031317,-0.2025105663,0.703174296
0.2650,0.6533539788,-0.1938348234,-0.2022033109,0.7033281316
0.2700,0.6533394002,-0.1936309206,-0.2019000015,0.7034849565
0.2750,0.6533220737,-0.1934202158,-0.2016001483,0.7036449875
0.2800,0.6533023427,-0.1932024216,-0.2013060218,0.7038073308
