type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Forearm RT-Orientation","s",0.0000,200,5184,""

time,x,y,z,w
0.0000,0.7255761332,-0.0458978966,-0.08478343988,0.6813548462
0.0050,0.7255036242,-0.0460533331,-0.08492936206,0.6814033939
0.0100,0.7254310769,-0.04620876677,-0.08507527933,0.6814519054
0.0150,0.7253584914,-0.04636419762,-0.0852211917,0.6815003805
0.0200,0.7252794949,-0.04653338906,-0.08538066392,0.6815529621
0.0250,0.7251943479,-0.0467157639,-0.08555327562,0.6816094426
0.0300,0.725103356,-0.04691062879,-0.08573850536,0.6816695862
0.0350,0.7250068599,-0.04711718613,-0.08593574742,0.6817331378
0.0400,0.7249052343,-0.04733453697,-0.08614431414,0.681799824
0.0450,0.7247988914,-0.04756169039,-0.08636343379,0.6818693496
0.0500,0.7246882825,-0.04779757885,-0.08659224787,0.6819413957
0.0550,0.7245738988,-0.04804107135,-0.08682980415,0.6820156199
0.0600,0.7244562768,-0.04829097932,-0.08707504444,0.6820916515
0.0650,0.7243360066,-0.04854605488,-0.08732678933,0.682169086
0.0700,0.7242137366,-0.04880498833,-0.08758372537,0.6822474829
0.0750,0.7240901731,-0.04906641087,-0.08784440186,0.6823263659
0.0800,0.7239660793,-0.04932889768,-0.08810723558,0.6824052248
0.0850,0.7238422721,-0.04959096821,-0.08837052132,0.6824835177
0.0900,0.7237196198,-0.0498510912,-0.08863245581,0.6825606701
0.0950,0.7235990364,-0.05010770114,-0.08889117373,0.6826360758
0.1000,0.7234814721,-0.05035922312,-0.08914478366,0.6827091004
0.1050,0.7233679035,-0.05060409939,-0.08939139941,0.6827790851
0.1100,0.7232593249,-0.0508408135,-0.08962916889,0.6828453505
0.1150,0.7231567399,-0.05106791258,-0.08985630141,0.6829071993
0.1200,0.7230611465,-0.05128402957,-0.09007108962,0.6829639269
0.1250,0.722973511,-0.05148790277,-0.09027192371,0.6830148447
0.1300,0.7228947327,-0.05167839303,-0.09045730799,0.6830593126
