type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Forearm RT-Orientation","s",0.0000,200,5320,""

time,x,y,z,w
0.0000,0.6771987429,-0.2454098961,-0.212537779,0.6603056399
0.0050,0.6772485143,-0.2453943736,-0.212412757,0.6603005921
0.0100,0.6772982732,-0.2453788466,-0.2122877311,0.6602955323
0.0150,0.6773480198,-0.2453633151,-0.2121627013,0.6602904603
0.0200,0.6773961504,-0.2453511908,-0.2120366897,0.6602860674
0.0250,0.67744139,-0.2453434886,-0.2119121112,0.6602825099
0.0300,0.6774824882,-0.2453412167,-0.2117914113,0.6602799131
0.0350,0.6775182748,-0.2453453183,-0.2116769496,0.660278374
0.0400,0.6775477039,-0.2453566148,-0.2115709071,0.6602779656
0.0450,0.677569886,-0.2453757602,-0.2114752183,0.6602787426
0.0500,0.6775841107,-0.2454032161,-0.211391523,0.6602807421
0.0550,0.6775898628,-0.2454392444,-0.2113211377,0.6602839782
0.0600,0.6775868271,-0.24548391,-0.2112650468,0.6602884383
0.0650,0.6775748817,-0.245537091,-0.2112239151,0.6602940817
0.0700,0.6775540798,-0.2455984996,-0.2111981136,0.6603008426
0.0750,0.6775246255,-0.2456677082,-0.2111877511,0.6603086344
0.0800,0.6774868538,-0.2457441745,-0.2111926993,0.6603173535
0.0850,0.6774412212,-0.2458272616,-0.2112126093,0.6603268759
0.0900,0.677388303,-0.2459162549,-0.2112469296,0.6603370483
0.0950,0.6773287899,-0.246010371,-0.2112949294,0.6603476816
0.1000,0.67726348,-0.246108755,-0.2113557174,0.6603585542
0.1050,0.6771932658,-0.246210472,-0.2114282494,0.6603694266
0.1100,0.6771191187,-0.2463144999,-0.2115113276,0.6603800606
0.1150,0.677042072,-0.2464197276,-0.2116035997,0.6603902386
0.1200,0.676963201,-0.2465249593,-0.2117035625,0.6603997809
0.1250,0.6768836008,-0.2466289297,-0.2118095784,0.6604085587
0.1300,0.6768043577,-0.2467303346,-0.2119199117,0.6604165007
0.1350,0.6767265229,-0.2468278745,-0.2120327751,0.6604235882
0.1400,0.6766510941,-0.2469203042,-0.2121463744,0.6604298419
0.1450,0.6765789934,-0.2470064787,-0.2122589551,0.6604353118
0.1500,0.6765110398,-0.2470854002,-0.2123688589,0.6604400699
0.1550,0.6764032758,-0.2472377177,-0.212506853,0.660449057
0.1600,0.6762978143,-0.2473831008,-0.212644465,0.6604583252
0.1650,0.6761933673,-0.2475222383,-0.2127810393,0.6604691521
0.1700,0.6760906291,-0.2476569408,-0.2129173756,0.6604798952
0.1750,0.6759896901,-0.2477873193,-0.2130529705,0.6604905866
0.1800,0.6758915469,-0.2479140581,-0.2131876786,0.6605000002
0.1850,0.6757957917,-0.2480364497,-0.2133200655,0.6605092862
0.1900,0.6757020321,-0.2481564794,-0.2134502037,0.6605180816
0.1950,0.6756104416,-0.2482726837,-0.2135785344,0.6605266198
